datetime,temp,feelslike,dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
2021-05-01T16:00:00,33,38.9,23.7,58.5,27,18.3,148,1007.1,48.1,10.9,401.2,1.4,4,Partially cloudy
2021-05-01T17:00:00,32,35.8,22,55.56,27,16.6,170,1008,50,10,171.4,0.6,2,"Rain, Partially cloudy"
2021-05-01T18:00:00,31,36.5,24,66.38,14.8,16.6,140,1008,50,10,55,0.2,1,"Rain, Partially cloudy"
2021-05-01T19:00:00,30,36.1,25,74.7,8.3,12.5,140,1009.1,48.1,10.9,0,0,0,Partially cloudy
2021-05-01T20:00:00,30,36.2,25,74.63,6.5,13,150,1010,27,10,0,0,0,Partially cloudy
2021-05-01T21:00:00,29,34.5,25,79.06,6.8,13,140,1010,27,10,0,0,0,Partially cloudy
2021-05-01T22:00:00,28.9,34.4,25,79.49,6.8,11.8,100,1011,52.8,10.9,0,0,0,Partially cloudy
2021-05-01T23:00:00,29,34.5,25,79.06,6.8,13,120,1011,50,10,0,0,0,Partially cloudy
2021-05-02T00:00:00,29,34.5,25,79.06,6.8,16.6,130,1011,50,10,0,0,0,Partially cloudy
2021-05-02T01:00:00,28,32.7,25,83.79,6.5,13.2,132,1010.1,52.8,10.9,0,0,0,Partially cloudy
2021-05-02T02:00:00,28,32.7,25,83.79,7.6,14.8,130,1010,50,10,0,0,0,Partially cloudy
2021-05-02T03:00:00,28,32.7,25,83.79,6.5,13,140,1010,50,10,0,0,0,Partially cloudy
2021-05-02T04:00:00,28,32.6,25,84.02,4.7,14.7,132,1010,50,10.9,0,0,0,Partially cloudy
2021-05-02T05:00:00,28,32.7,25,83.79,5.4,13,140,1011,50,10,0,0,0,Partially cloudy
2021-05-02T06:00:00,28,32.7,25,83.79,6.1,11.2,130,1011,50,10,7,0,0,Partially cloudy
2021-05-02T07:00:00,29,34.5,25,79.14,10.8,10.8,127,1012,50,10.9,131.9,0.5,1,Partially cloudy
2021-05-02T08:00:00,31,36.5,24,66.38,18.4,16.6,110,1012,27,10,328.7,1.2,3,Partially cloudy
2021-05-02T09:00:00,32,36.8,23,59.04,22,13,100,1012,27,10,566.9,2,6,Partially cloudy
2021-05-02T10:00:00,32.9,39.2,24.1,59.69,23.8,11.5,104,1012,27.3,10.9,777.4,2.8,8,Partially cloudy
2021-05-02T11:00:00,34,40.6,24,56.04,24.5,16.6,120,1011,50,10,820.9,3,8,Partially cloudy
2021-05-02T12:00:00,36,40.8,22,44.44,28.8,14.8,110,1010,88.8,10,926.1,3.3,9,Partially cloudy
2021-05-02T13:00:00,35.9,40.9,22.3,45.54,27,11.1,117,1008.1,88,10.9,807.1,2.9,8,Partially cloudy
2021-05-02T14:00:00,35,39.5,22,46.97,26.3,14.8,150,1007,88.8,10,842.2,3,8,Partially cloudy
2021-05-02T15:00:00,34,40.6,24,56.04,24.8,14.8,150,1007,88.8,10,657.3,2.4,7,Partially cloudy
2021-05-02T16:00:00,33.9,41.3,24.6,58.65,22,16.1,140,1006.2,48.1,10.9,477.3,1.7,5,Partially cloudy
2021-05-02T17:00:00,32,39.2,25,66.58,20.5,16.6,170,1007,50,10,196.3,0.7,2,Partially cloudy
2021-05-02T18:00:00,31,36.5,24,66.38,19.8,13,160,1007,50,10,70.3,0.3,1,Partially cloudy
2021-05-02T19:00:00,30,35.1,24,70.49,20.2,17.6,140,1008,50.9,10.9,0.1,0,0,Partially cloudy
2021-05-02T20:00:00,30,35.1,24,70.29,19.8,16.6,150,1009,50,10,0,0,0,Partially cloudy
2021-05-02T21:00:00,30,35.1,24,70.29,17.6,13,120,1009,50,10,0,0,0,Partially cloudy
2021-05-02T22:00:00,29,34.5,25,78.97,14.8,14.4,140,1010,25.4,10.9,0,0,0,Partially cloudy
2021-05-02T23:00:00,29,34.5,25,79.06,13,13,120,1010,27,10,0,0,0,Partially cloudy
2021-05-03T00:00:00,29,34.5,25,79.06,14,11.2,120,1009,27,10,0,0,0,Partially cloudy
2021-05-03T01:00:00,28.9,34.5,25.1,79.62,14.8,11.2,120,1009,27.3,10.9,0,0,0,Partially cloudy
2021-05-03T02:00:00,29,34.5,25,79.06,14.8,13,120,1008,50,10,0,0,0,Partially cloudy
2021-05-03T03:00:00,29,35.6,26,83.9,14.8,11.2,140,1008,50,10,0,0,0,Partially cloudy
2021-05-03T04:00:00,28,33.5,26,88.91,14.8,9.4,130,1008,52.8,10.9,0,0,0,Partially cloudy
2021-05-03T05:00:00,28,33.5,26,88.91,14.4,7.6,140,1009,50,10,0,0,0,Partially cloudy
2021-05-03T06:00:00,28,32.7,25,83.79,13,9.4,110,1009,50,10,7,0,0,Partially cloudy
2021-05-03T07:00:00,29,35.6,26,84.22,17.6,12.5,98,1009.1,50,10.9,138.6,0.5,1,Partially cloudy
2021-05-03T08:00:00,30,36.2,25,74.63,23.4,13,110,1010,88.8,10,367.3,1.3,4,"Rain, Partially cloudy"
2021-05-03T09:00:00,31,36.5,24,66.38,24.5,13,110,1010,50,10,552.5,2,6,"Rain, Partially cloudy"
2021-05-03T10:00:00,32,38.8,24.7,65.65,26.6,11.5,108,1009.1,50.9,10.9,706.8,2.5,7,Partially cloudy
2021-05-03T11:00:00,33,39.2,24,59.27,24.8,9.4,130,1009,88.8,10,827.4,3,8,"Rain, Partially cloudy"
2021-05-03T12:00:00,34,40.6,24,56.04,23.8,11.2,140,1008,88.8,10,871.5,3.1,9,"Rain, Partially cloudy"
2021-05-03T13:00:00,34.9,39.5,22.1,47.25,23.4,14.7,140,1007,83.3,10.9,887.4,3.2,9,Partially cloudy
2021-05-03T14:00:00,35,38.5,21,44.18,23,9.4,120,1006,88.8,10,807.6,2.9,8,Partially cloudy
2021-05-03T15:00:00,35,38.5,21,44.18,23,9.4,150,1005,88.8,10,687,2.5,7,Partially cloudy
2021-05-03T16:00:00,35,38.5,21,44.27,23.8,14.7,164,1005.1,46.3,10.9,533.7,1.9,5,Partially cloudy
2021-05-03T17:00:00,34,35.7,19,41.27,24.1,16.6,160,1005,27,10,291.4,1,3,Partially cloudy
2021-05-03T18:00:00,32,34.9,21,52.26,23.8,18.4,150,1006,27,10,83.5,0.3,1,Partially cloudy
2021-05-03T19:00:00,30.9,33.8,21.2,56.21,23.4,16.8,140,1007,27.3,10.9,0.1,0,0,Partially cloudy
2021-05-03T20:00:00,30,34.1,23,66.18,21.6,22.3,130,1008,27,10,0,0,0,Partially cloudy
2021-05-03T21:00:00,30,35.1,24,70.29,19.8,22.3,130,1008,27,10,0,0,0,Partially cloudy
2021-05-03T22:00:00,29,34.5,25,79.36,18.4,20,132,1008.1,30.1,10.9,0,0,0,Partially cloudy
2021-05-03T23:00:00,29,34.5,25,79.06,14,11.2,110,1008,50,10,0,0,0,Partially cloudy
2021-05-04T00:00:00,28,32.7,25,83.79,9.7,5.4,117.3,1008,50,10,0,0,0,Partially cloudy
2021-05-04T01:00:00,28,32.6,25,84.11,10.1,8.9,108,1007.1,52.8,10.9,0,0,0,Partially cloudy
2021-05-04T02:00:00,28,31.9,24,78.92,9.4,11.2,130,1007,50,10,0,0,0,Partially cloudy
2021-05-04T03:00:00,28,31.9,24,78.92,8.6,9.4,140,1007,50,10,0,0,0,Partially cloudy
2021-05-04T04:00:00,27.9,31.8,24.1,79.93,9,9.4,140,1007.1,50,10.9,0,0,0,Partially cloudy
2021-05-04T05:00:00,27,30.1,24,83.68,9.4,5.4,80,1008,50,10,0,0,0,Partially cloudy
2021-05-04T06:00:00,27,30.1,24,83.68,9.4,5.4,60,1008,50,10,8.1,0,0,Partially cloudy
2021-05-04T07:00:00,28,32.7,25,83.46,14.8,4.3,50,1009,27.3,9.1,151.9,0.5,2,Partially cloudy
2021-05-04T08:00:00,30,35.1,24,70.29,19.4,5.4,62,1009,27,9,375.5,1.4,4,Partially cloudy
2021-05-04T09:00:00,32,35.8,22,55.56,22.3,7.6,70,1009,27,10,609.7,2.2,6,Partially cloudy
2021-05-04T10:00:00,32.9,38,23,56.1,23.8,3.6,50,1009,49.1,10.9,795.3,2.9,8,Partially cloudy
2021-05-04T11:00:00,34,35.7,19,41.27,26.3,9.4,50,1008,50,10,859.6,3.1,9,Partially cloudy
2021-05-04T12:00:00,35,37.7,20,41.54,25.9,9.4,37.8,1007,50,10,821.3,3,8,Partially cloudy
2021-05-04T13:00:00,35.8,39.6,21.1,42.39,29.2,9.2,140,1006.1,88,10.9,929.2,3.3,9,Partially cloudy
2021-05-04T14:00:00,36,38.9,20,39.3,23.4,9.4,30,1005,88.8,10,788.9,2.8,8,Partially cloudy
2021-05-04T15:00:00,35,39.5,22,46.97,20.9,16.6,140,1005,88.8,10,605.8,2.2,6,Partially cloudy
2021-05-04T16:00:00,34.9,38.8,21.3,45.31,19.4,11.5,144,1005,48.1,10.9,483.7,1.7,5,Partially cloudy
2021-05-04T17:00:00,33,38.1,23,55.8,22.7,18.4,170,1005,50,10,248.4,0.9,2,Partially cloudy
2021-05-04T18:00:00,33,37,22,52.51,22.7,14.8,170,1005,50,10,70.1,0.3,1,Partially cloudy
2021-05-04T19:00:00,31.9,36.7,23.1,59.75,19.8,18.3,140,1007,50.9,10.9,0.1,0,0,Partially cloudy
2021-05-04T20:00:00,31,35.5,23,62.5,19.8,18.4,130,1007,50,10,0,0,0,Partially cloudy
2021-05-04T21:00:00,30,35.1,24,70.29,19.8,13,130,1008,50,10,0,0,0,Partially cloudy
2021-05-04T22:00:00,29.9,35.1,24,70.76,18,15.4,114,1008.1,48.1,10.9,0,0,0,Partially cloudy
2021-05-04T23:00:00,29,33.6,24,74.46,15.8,11.2,140,1008,50,10,0,0,0,Partially cloudy
2021-05-05T00:00:00,29,32.7,23,70.11,14,11.2,120,1008,50,10,0,0,0,Partially cloudy
2021-05-05T01:00:00,29,32.7,23.1,70.5,13,14.4,108,1007.1,48.1,10.9,0,0,0,Partially cloudy
2021-05-05T02:00:00,29,32.7,23,70.11,13.7,9.4,110,1007,50,10,0,0,0,Partially cloudy
2021-05-05T03:00:00,29,32.7,23,70.11,10.4,14.8,120,1007,50,10,0,0,0,Partially cloudy
2021-05-05T04:00:00,28.9,32.6,23.1,70.97,9.4,12.4,122,1007.1,48.1,10.9,0,0,0,Partially cloudy
2021-05-05T05:00:00,28,31.2,23,74.3,9.4,11.2,120,1008,27,10,0,0,0,Partially cloudy
2021-05-05T06:00:00,29,32.7,23,70.11,9.7,7.6,120,1008,27,10,8.1,0,0,Partially cloudy
2021-05-05T07:00:00,29.9,34.1,23.1,66.66,16.6,10.4,76,1008,32,10.9,149.3,0.5,1,Partially cloudy
2021-05-05T08:00:00,31,34.5,22,58.81,23,13,90,1009,27,7.6,367.8,1.3,4,Partially cloudy
2021-05-05T09:00:00,33,35.3,20,46.44,25.2,11.2,100,1009,27,10,571.6,2.1,6,Partially cloudy
2021-05-05T10:00:00,34,37.5,21.2,47.3,35.3,15.1,108,1009,25.4,10.9,762,2.7,8,Partially cloudy
2021-05-05T11:00:00,36,38.9,20,39.3,48.2,22.3,70,1008,50,10,889.3,3.2,9,Partially cloudy
2021-05-05T12:00:00,37,39.3,19,34.97,34.9,22.3,80,1007,50,10,783.7,2.8,8,Partially cloudy
2021-05-05T13:00:00,36.9,40.2,20.2,37.95,28.4,17.7,86,1006,86.1,10.9,869.3,3.1,9,Partially cloudy
2021-05-05T14:00:00,37,40.1,20,37.21,27.7,16.6,110,1005,88.8,10,745,2.7,7,Partially cloudy
2021-05-05T15:00:00,36,38.1,19,36.94,26.6,14.8,120,1005,50,10,624.7,2.2,6,Partially cloudy
2021-05-05T16:00:00,31.1,36.8,24,66.11,29.2,8.2,268,1005,52.8,10.9,416.2,1.5,4,Partially cloudy
2021-05-05T17:00:00,32,37.9,24,62.71,28.4,9.4,170,1005,27,10,224.8,0.8,2,Partially cloudy
2021-05-05T18:00:00,32,37.9,24,62.71,40.7,20.5,140,1006,50,10,64.9,0.2,1,Partially cloudy
2021-05-05T19:00:00,30.9,36.6,24.1,67.23,19.1,22.9,132,1007,48.1,10.9,0.1,0,0,"Rain, Partially cloudy"
2021-05-05T20:00:00,31,36.5,24,66.38,21.6,20.5,130,1008,50,10,0,0,0,Partially cloudy
2021-05-05T21:00:00,30,36.2,25,74.63,21.6,18.4,130,1010,50,10,0,0,0,Partially cloudy
2021-05-05T22:00:00,29.9,36.1,25,75.03,19.4,14.4,108,1010,48.1,10.9,0,0,0,Partially cloudy
2021-05-05T23:00:00,30,36.2,25,74.63,18.4,16.6,100,1009,50,10,0,0,0,Partially cloudy
2021-05-06T00:00:00,30,36.2,25,74.63,17.6,14.8,100,1009,50,10,0,0,0,Partially cloudy
2021-05-06T01:00:00,28.9,33.6,24.1,75.38,15.8,15.3,90,1008.1,48.1,10.9,0,0,0,Partially cloudy
2021-05-06T02:00:00,29,33.6,24,74.46,17.6,16.6,90,1008,50,10,0,0,0,Partially cloudy
2021-05-06T03:00:00,29,33.6,24,74.46,15.5,14.8,80,1007,50,10,0,0,0,Partially cloudy
2021-05-06T04:00:00,28,31.9,24,79.23,13.3,12.1,81,1008,52.8,10.9,0,0,0,Partially cloudy
2021-05-06T05:00:00,28,31.9,24,78.92,10.8,11.2,70,1009,50,10,0,0,0,Partially cloudy
2021-05-06T06:00:00,28,31.9,24,78.92,10.4,7.6,90,1009,50,10,7.8,0,0,Partially cloudy
2021-05-06T07:00:00,29.9,35,24.1,71.07,16.6,8.8,77,1010,32.9,10.9,135.4,0.5,1,Partially cloudy
2021-05-06T08:00:00,31,36.5,24,66.38,21.6,11.2,100,1011,27,10,349.6,1.3,3,Partially cloudy
2021-05-06T09:00:00,32,37.9,24,62.71,26.3,16.6,80,1011,50,10,530.1,1.9,5,Partially cloudy
2021-05-06T10:00:00,33.9,40.4,24,56.46,34.2,19.9,95,1011,52.8,10.9,623.9,2.2,6,Partially cloudy
2021-05-06T11:00:00,35,39.5,22,46.97,43.2,22.3,80,1010,88.8,10,819.1,2.9,8,"Rain, Partially cloudy"
2021-05-06T12:00:00,36,38.9,20,39.3,37.1,16.6,90,1009,88.8,10,683.1,2.5,7,"Rain, Partially cloudy"
2021-05-06T13:00:00,35.9,39.9,21.2,42.67,39.2,13.1,140,1008,88.9,10.9,752,2.7,8,Partially cloudy
2021-05-06T14:00:00,35,39.5,22,46.97,33.5,13,190,1007,50,10,799.7,2.9,8,Partially cloudy
2021-05-06T15:00:00,30,34.1,23,66.18,34.6,16.6,70,1008,50,5,628.3,2.3,6,"Rain, Partially cloudy"
2021-05-06T16:00:00,30.2,36.4,24.9,73.5,32.4,10.8,303,1008,53.7,10.9,329.1,1.2,3,Partially cloudy
2021-05-06T17:00:00,32,39.2,25,66.58,24.8,18.4,167,1009,50,10,208,0.7,2,Partially cloudy
2021-05-06T18:00:00,29,35.6,26,83.9,22.3,16.6,170,1009,50,10,62.3,0.2,1,Partially cloudy
2021-05-06T19:00:00,29,34.5,25,79.23,18,14.4,140,1010,53.7,10.9,0.1,0,0,Partially cloudy
2021-05-06T20:00:00,29,34.5,25,79.06,13.7,11.2,80,1010,50,10,0,0,0,"Rain, Partially cloudy"
2021-05-06T21:00:00,27,30.6,25,88.84,10.1,7.6,330,1010,50,10,0,0,0,Partially cloudy
2021-05-06T22:00:00,26.2,26.2,24.2,88.53,9,1.8,158,1011,52.8,10.9,0,0,0,Partially cloudy
2021-05-06T23:00:00,26,26,24,88.76,7.2,7.6,10,1011,50,10,0,0,0,Partially cloudy
2021-05-07T00:00:00,26,26,24,88.76,6.5,1.8,16.4,1011,50,10,0,0,0,Partially cloudy
2021-05-07T01:00:00,26.1,26.1,24.1,88.52,6.5,5.4,320,1011,49.1,10.9,0,0,0,Partially cloudy
2021-05-07T02:00:00,25,25,24,94.19,7.6,3.6,4.7,1011,50,10,0,0,0,Partially cloudy
2021-05-07T03:00:00,25,25,24,94.19,9.7,3.6,320,1010,50,10,0,0,0,Partially cloudy
2021-05-07T04:00:00,25,25,24,93.93,10.4,3.6,320,1010,50,10.9,0,0,0,Partially cloudy
2021-05-07T05:00:00,25,25,24,94.19,10.4,3.6,356.1,1011,50,10,0,0,0,Partially cloudy
2021-05-07T06:00:00,25,25,24,94.19,11.9,9.4,350,1011,27,7,7.3,0,0,Partially cloudy
2021-05-07T07:00:00,26,26,24,88.71,19.8,5,320,1012,32.9,9.1,131.1,0.5,1,Partially cloudy
2021-05-07T08:00:00,27,30.1,24,83.68,24.1,11.2,340,1013,50,10,298.4,1.1,3,Partially cloudy
2021-05-07T09:00:00,29,34.5,25,79.06,23,9.4,330,1013,50,10,499.5,1.8,5,"Rain, Partially cloudy"
2021-05-07T10:00:00,30,36.1,24.9,74.3,25.9,8.9,346,1012,53.7,10.9,629.5,2.3,6,Partially cloudy
2021-05-07T11:00:00,32,40.6,26,70.66,25.2,9.4,350,1012,88.8,10,710.3,2.6,7,"Rain, Partially cloudy"
2021-05-07T12:00:00,33,38.1,23,55.8,29.9,5.4,16.7,1011,50,10,793.4,2.9,8,"Rain, Partially cloudy"
2021-05-07T13:00:00,33,39.2,24,59.18,29.2,7.9,59,1009,53.7,10.9,766.9,2.8,8,Partially cloudy
2021-05-07T14:00:00,34,38.3,22,49.65,27,11.2,80,1008,88.8,10,706.1,2.5,7,Partially cloudy
2021-05-07T15:00:00,34,38.3,22,49.65,23,13,70,1007,88.8,10,592.9,2.1,6,Partially cloudy
2021-05-07T16:00:00,33.9,39.4,23.2,53.79,24.1,12.8,122,1007.1,53.7,10.9,376.9,1.4,4,Partially cloudy
2021-05-07T17:00:00,32,37.9,24,62.71,21.2,14.8,160,1008,50,8,204.6,0.7,2,"Rain, Partially cloudy"
2021-05-07T18:00:00,31,36.5,24,66.38,20.5,13,150,1008,27,8,65.4,0.2,1,Partially cloudy
2021-05-07T19:00:00,30.9,36.5,24.1,67,14.8,14.1,140,1009,53.7,10.9,0.1,0,0,Partially cloudy
2021-05-07T20:00:00,31,36.5,24,66.38,15.5,14.8,130,1009,50,10,0,0,0,Partially cloudy
2021-05-07T21:00:00,30,35.1,24,70.29,15.5,16.6,140,1009,50,10,0,0,0,Partially cloudy
2021-05-07T22:00:00,29.9,35.1,24.1,70.95,13.3,17.3,140,1009.1,53.7,10.9,0,0,0,Partially cloudy
2021-05-07T23:00:00,29,33.6,24,74.46,10.1,9.4,110,1009,50,10,0,0,0,Partially cloudy
2021-05-08T00:00:00,29,33.6,24,74.46,8.3,11.2,100,1008,50,10,0,0,0,Partially cloudy
2021-05-08T01:00:00,28.9,33.5,24,74.88,7.9,2.9,140,1008.1,53.7,10.9,0,0,0,Partially cloudy
2021-05-08T02:00:00,29,33.6,24,74.46,7.9,5.4,176.3,1008,50,10,0,0,0,Partially cloudy
2021-05-08T03:00:00,28,31.9,24,78.92,5.4,0,0,1008,50,10,0,0,0,Partially cloudy
2021-05-08T04:00:00,27,30.6,25,88.99,5,4.9,328,1008.1,52.8,10.9,0,0,0,Partially cloudy
2021-05-08T05:00:00,27,31.2,26,94.27,5,1.8,317.5,1009,50,7,0,0,0,Partially cloudy
2021-05-08T06:00:00,27,31.2,26,94.27,5.4,0,0,1010,50,7,7.4,0,0,Partially cloudy
2021-05-08T07:00:00,27.9,33.4,25.9,88.71,9.4,1.6,360,1010,53.7,8.2,126,0.5,1,Partially cloudy
2021-05-08T08:00:00,29,35.6,26,83.9,15.1,5.4,68.6,1011,27,6,317.5,1.1,3,Partially cloudy
2021-05-08T09:00:00,31,39.1,26,74.79,18.7,7.6,20,1011,27,6,525.6,1.9,5,Partially cloudy
2021-05-08T10:00:00,32,40.5,25.9,70.45,25.6,7.9,354,1011,32.9,8.2,672.5,2.4,7,Partially cloudy
2021-05-08T11:00:00,33,42.1,26,66.78,24.8,9.4,350,1010,50,7,690.5,2.5,7,Partially cloudy
2021-05-08T12:00:00,34,43.5,26,63.14,23.8,13,340,1009,88.8,8,788.6,2.8,8,Partially cloudy
2021-05-08T13:00:00,32.4,39.8,25,64.85,23.4,5.8,270,1008,54.7,7.6,867.1,3.1,9,"Rain, Partially cloudy"
2021-05-08T14:00:00,30,34.1,23,66.18,29.5,16.6,230,1007,88.8,8,579,2.1,6,Partially cloudy
2021-05-08T15:00:00,32,35.8,22,55.56,30.2,18.4,200,1007,88.8,8,377.9,1.4,4,Partially cloudy
2021-05-08T16:00:00,27.8,31.7,24.1,80.19,31,6,128,1008,89.9,8.2,272,1,3,Partially cloudy
2021-05-08T17:00:00,28,33.5,26,88.91,28.4,3.6,127.4,1007,88.8,6,161.4,0.6,2,Partially cloudy
2021-05-08T18:00:00,29,34.5,25,79.06,24.8,5.4,123.9,1007,88.8,8,60.1,0.2,1,Partially cloudy
2021-05-08T19:00:00,27.9,33.5,26,89.41,17.6,2.9,360,1007,88,10.9,0.1,0,0,Partially cloudy
2021-05-08T20:00:00,28,33.5,26,88.91,14.8,3.6,133.5,1008,50,10,0,0,0,Partially cloudy
2021-05-08T21:00:00,29,35.6,26,83.9,13.3,7.6,120,1009,50,10,0,0,0,Partially cloudy
2021-05-08T22:00:00,28.8,35.3,26,84.91,10.8,9.6,140,1009.1,52.8,10.9,0,0,0,Partially cloudy
2021-05-08T23:00:00,29,35.6,26,83.9,9.7,9.4,140,1010,50,10,0,0,0,Partially cloudy
2021-05-09T00:00:00,28,33.5,26,88.91,7.6,7.6,160,1009,50,10,0,0,0,Partially cloudy
2021-05-09T01:00:00,27.9,33.3,26,89.45,6.1,7.5,112,1009,52.8,10.9,0,0,0,Partially cloudy
2021-05-09T02:00:00,28,33.5,26,88.91,9,5.4,150,1008,50,10,0,0,0,Partially cloudy
2021-05-09T03:00:00,28,33.5,26,88.91,5.4,7.6,130,1008,27,10,0,0,0,Partially cloudy
2021-05-09T04:00:00,28.9,35.3,26,84.63,5.4,4.9,360,1008,32,10.9,0,0,0,Partially cloudy
2021-05-09T05:00:00,28,33.5,26,88.91,10.1,11.2,140,1008,50,10,0,0,0,"Rain, Partially cloudy"
2021-05-09T06:00:00,28,33.5,26,88.91,12.2,5.4,130.9,1009,50,10,6.5,0,0,Partially cloudy
2021-05-09T07:00:00,29,35.6,26.1,84.59,15.5,10.8,113,1010,32,10.9,114,0.4,1,Partially cloudy
2021-05-09T08:00:00,31,39.1,26,74.79,21.6,11.2,90,1010,50,10,246.7,0.9,2,Partially cloudy
2021-05-09T09:00:00,32,39.2,25,66.58,23.8,11.2,110,1010,50,10,465.5,1.7,5,"Rain, Partially cloudy"
2021-05-09T10:00:00,33.8,39.4,23.2,54.08,23.4,12.5,106,1010,52.8,10.9,648.5,2.3,6,Partially cloudy
2021-05-09T11:00:00,34,39.3,23,52.76,23.8,11.2,150,1010,88.8,10,796.7,2.9,8,"Rain, Partially cloudy"
2021-05-09T12:00:00,34,39.3,23,52.76,22.3,9.4,130,1008,88.8,10,719.1,2.6,7,"Rain, Partially cloudy"
2021-05-09T13:00:00,34.9,39.6,22.2,47.75,20.9,7.5,64,1007.1,86.1,10.9,740.6,2.7,7,Partially cloudy
2021-05-09T14:00:00,36,39.8,21,41.81,20.5,9.4,145,1006,88.8,10,678.8,2.4,7,Partially cloudy
2021-05-09T15:00:00,34,41.9,25,59.5,24.1,16.6,170,1005,88.8,10,533.8,1.9,5,"Rain, Partially cloudy"
2021-05-09T16:00:00,32,38,24,62.86,26.6,16.7,164,1005.1,50.9,10.9,324.5,1.2,3,Partially cloudy
2021-05-09T17:00:00,32,36.8,23,59.04,26.3,18.4,150,1005,50,10,207.8,0.7,2,Partially cloudy
2021-05-09T18:00:00,31,36.5,24,66.38,22.3,18.4,150,1006,50,10,64.4,0.2,1,Partially cloudy
2021-05-09T19:00:00,29.9,36.1,25.1,75.33,14.8,13.2,156,1007,52.8,10.9,0.1,0,0,Partially cloudy
2021-05-09T20:00:00,30,37.4,26,79.19,13,13,160,1008,27,10,0,0,0,Partially cloudy
2021-05-09T21:00:00,29,35.6,26,83.9,13.3,13,160,1008,50,10,0,0,0,Partially cloudy
2021-05-09T22:00:00,29,35.5,26,84.13,12.6,14.1,131,1009,48.1,10.9,0,0,0,Partially cloudy
2021-05-09T23:00:00,29,35.6,26,83.9,11.2,14.8,140,1009,50,10,0,0,0,Partially cloudy
2021-05-10T00:00:00,29,35.6,26,83.9,10.4,13,140,1008,50,10,0,0,0,Partially cloudy
2021-05-10T01:00:00,28.9,35.4,26,84.26,7.6,11.7,127,1008,50,10.9,0,0,0,Partially cloudy
2021-05-10T02:00:00,29,35.6,26,83.9,7.9,9.4,140,1007,27,10,0,0,0,Partially cloudy
2021-05-10T03:00:00,29,35.6,26,83.9,6.5,9.4,150,1007,27,10,0,0,0,Partially cloudy
2021-05-10T04:00:00,28.9,35.3,26,84.35,6.8,6.9,136,1007.1,48.1,10.9,0,0,0,Partially cloudy
2021-05-10T05:00:00,28,33.5,26,88.91,6.8,9.4,120,1008,50,10,0,0,0,Partially cloudy
2021-05-10T06:00:00,28,33.5,26,88.91,6.5,11.2,130,1008,27,10,6.8,0,0,Partially cloudy
2021-05-10T07:00:00,29.9,37.3,26,79.67,14,9.7,140,1009,48.1,10.9,145.7,0.5,1,Partially cloudy
2021-05-10T08:00:00,31,39.1,26,74.79,20.9,11.2,160,1009,88.8,10,358.6,1.3,4,Partially cloudy
2021-05-10T09:00:00,32,39.2,25,66.58,23,9.4,130,1010,88.8,10,581.8,2.1,6,"Rain, Partially cloudy"
2021-05-10T10:00:00,32.9,40.3,24.9,62.88,23.8,11.8,128,1010,86.1,10.9,744.8,2.7,7,Partially cloudy
2021-05-10T11:00:00,34,39.3,23,52.76,24.1,9.4,120,1009,88.8,10,759.4,2.7,8,"Rain, Partially cloudy"
2021-05-10T12:00:00,34,39.3,23,52.76,23.4,7.6,123.5,1008,88.8,10,772.8,2.8,8,"Rain, Partially cloudy"
2021-05-10T13:00:00,33.9,39.4,23.1,53.5,22.3,10.4,184,1007.1,84.2,10.9,705.6,2.5,7,Partially cloudy
2021-05-10T14:00:00,34,40.6,24,56.04,21.6,7.6,170,1006,88.8,10,706.4,2.5,7,"Rain, Partially cloudy"
2021-05-10T15:00:00,34,40.6,24,56.04,22,13,170,1006,88.8,10,527.3,1.9,5,"Rain, Partially cloudy"
2021-05-10T16:00:00,32.9,39.1,23.9,59.39,23,16.9,172,1006,48.1,10.9,330.5,1.2,3,Partially cloudy
2021-05-10T17:00:00,32,37.9,24,62.71,23,18.4,190,1006,27,10,193.8,0.7,2,Partially cloudy
2021-05-10T18:00:00,31,36.5,24,66.38,20.9,18.4,150,1006,27,,58.1,0.2,1,Partially cloudy
2021-05-10T19:00:00,29.9,35.1,24.1,70.92,14.8,12.1,158,1007.1,48.1,10.9,0.1,0,0,Partially cloudy
2021-05-10T20:00:00,30,35.1,24,70.29,13,13,150,1008,50,10,0,0,0,Partially cloudy
2021-05-10T21:00:00,29.6,35.5,25.1,76.81,12.2,5,145.2,1009,14.7,,0,0,0,Clear
2021-05-10T22:00:00,29,34.5,25,79.45,11.9,10.1,136,1009,27.3,10.9,0,0,0,Partially cloudy
2021-05-10T23:00:00,29,34.5,25,79.06,9.4,13,170,1009,27,10,0,0,0,Partially cloudy
2021-05-11T00:00:00,29,34.5,25,79.06,7.9,11.2,140,1008,27,10,0,0,0,Partially cloudy
2021-05-11T01:00:00,28.9,35.4,26,84.12,7.9,8.8,149,1008,27.3,10.9,0,0,0,Partially cloudy
2021-05-11T02:00:00,29,35.6,26,83.9,8.6,9.4,150,1007,27,10,0,0,0,Partially cloudy
2021-05-11T03:00:00,28,33.5,26,88.91,7.2,9.4,160,1007,27,10,0,0,0,Partially cloudy
2021-05-11T04:00:00,28,33.4,25.9,88.86,6.8,6.9,154,1007,48.1,10.9,0,0,0,Partially cloudy
