datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,weather
21/8/2016,34,26,29.7,41.9,26,34.6,25,77.5,1.4,100,4.17,18.6,263.6,1005.5,60.5,10.1,185.9,16,6,0.6,"Rain, Partially cloudy",1
22/8/2016,34,25,28.7,41.9,25,32.8,24.7,80.3,1.4,100,4.17,33.5,263.9,1005.1,72.1,9.7,166.7,14.5,8,0.64,"Rain, Partially cloudy",1
23/8/2016,34,25,28.6,40.6,25,32.8,25.2,83.1,12.8,100,8.33,16.6,274.9,1004.4,81.1,9.1,153.5,13.3,5,0.67,"Rain, Partially cloudy",1
24/8/2016,31,26,28,39.1,26,32.3,25.1,84.6,2.3,100,4.17,16,260.5,1003.8,82.5,9.8,146.2,12.7,5,0.71,"Rain, Partially cloudy",1
25/8/2016,34,26,29.2,40.6,26,34.2,25.3,80.9,35.2,100,8.33,18.4,230,1005.2,62.2,9.1,200.2,17.3,7,0.75,"Rain, Partially cloudy",1
26/8/2016,35,23,28.7,40.6,23,32.8,24.8,81.7,1.2,100,8.33,37.1,236,1007,74.5,8.3,137.8,11.9,5,0.78,"Rain, Partially cloudy",1
27/8/2016,34,25,28.8,43.2,25,32.9,24.9,80.7,21,100,8.33,25.9,243.5,1008.3,67.3,9.2,139.4,12,4,0.82,"Rain, Partially cloudy",1
28/8/2016,33,25,28.3,42.1,25,32.2,24.8,82.7,13,100,4.17,13,264.6,1008,75.9,10.3,138.7,12.1,5,0.85,"Rain, Partially cloudy",1
29/8/2016,33,25.2,28.5,39.4,25.2,32.2,24.8,81.4,0.7,100,4.17,29.5,221,1007.4,60.2,9.7,131.3,11.4,4,0.89,"Rain, Partially cloudy",1
30/8/2016,33,25.1,27.8,39.2,25.1,30.1,24.8,84.9,68,100,8.33,15.5,228.9,1009,64.7,9.1,150.8,13.2,6,0.92,"Rain, Partially cloudy",1
31/8/2016,34,25,28.6,39.3,25,31.3,24.2,78.8,0.3,100,12.5,15.7,271.5,1010,62.5,9,148.2,12.9,5,0.96,"Rain, Partially cloudy",1
1/9/2016,34,25,29.5,41.9,25,33.6,24.2,75.1,20,100,4.17,16.6,280.3,1008.6,46.6,10.1,152.8,13.2,5,0,"Rain, Partially cloudy",1
2/9/2016,34,26.9,29.2,40.7,29.1,34.2,24.8,78.2,4.2,100,4.17,35.3,262.5,1007.4,57.7,10.2,127.3,11.1,4,0.03,"Rain, Partially cloudy",1
3/9/2016,34,26,28.8,40.6,26,32.4,24.2,77.4,0,0,0,35.3,272.3,1007.7,54.9,10.3,227.2,19.6,8,0.06,Partially cloudy,2
4/9/2016,34,26,29.2,40.7,26,32.5,24,75.1,0,0,0,40.7,275.7,1008,49.7,10.3,193.3,16.7,7,0.09,Partially cloudy,2
5/9/2016,33,26,29,39.4,26,32.9,24.6,78.3,0.5,100,4.17,22.3,260.9,1007.8,57,10.2,134.8,11.5,5,0.12,"Rain, Partially cloudy",1
6/9/2016,33,26,29.3,39.2,26,33.9,24.5,76.4,2,100,66.67,20.5,235.4,1007.9,57.4,10.3,144.2,12.4,5,0.16,"Rain, Partially cloudy",1
7/9/2016,32,26,27.7,39.1,26,30.7,24.2,81.8,11,100,4.17,24.1,236.6,1008.8,71.6,9.5,135.2,11.6,5,0.19,"Rain, Partially cloudy",1
8/9/2016,32,26,28.8,37.9,26,32.5,24.1,77,0.2,100,4.17,22.3,233.7,1009.4,66.3,10.2,167.6,14.6,6,0.22,"Rain, Partially cloudy",1
9/9/2016,33,25,29,38.1,25,32.2,23.5,73.7,2.3,100,58.33,19.3,252.4,1009.4,58.3,10.3,153.3,13.3,5,0.25,"Rain, Partially cloudy",1
10/9/2016,32.4,25,28,37.9,25,31,24.2,80.8,4,100,4.17,24.1,245,1007.7,69.9,9.6,172.7,14.9,6,0.29,"Rain, Partially cloudy",1
11/9/2016,31,25,26.7,36.5,25,28.3,24.7,89.3,0.3,100,4.17,25.9,265,1006.6,82.6,7.5,109.1,9.5,4,0.32,"Rain, Partially cloudy",1
12/9/2016,29,24,25.9,34.5,24,27,24.4,91.4,10,100,4.17,24.1,250.1,1006.7,82.3,8.1,145.8,12.5,6,0.35,"Rain, Partially cloudy",1
13/9/2016,31,24,27,36.5,24,29.1,23.4,81.1,1.8,100,8.33,29.5,245.6,1007.2,68.2,9.8,204.8,17.7,7,0.38,"Rain, Partially cloudy",1
14/9/2016,32,25,27.6,37,25,29.8,23.4,78.8,9.2,100,8.33,25.9,248.8,1008.2,80,10.4,243.3,21,8,0.42,"Rain, Partially cloudy",1
15/9/2016,32,25,27.8,38,25,30.3,23.4,77.9,1.4,100,45.83,24.1,278.6,1007.7,76.1,9.6,227.8,19.7,9,0.45,"Rain, Partially cloudy",1
16/9/2016,32,25,27.4,39.2,25,29.8,24.1,82.9,0.6,100,4.17,25.9,262.1,1007.2,82.5,9.7,131.9,11.4,5,0.48,"Rain, Partially cloudy",1
17/9/2016,32,24,27.8,38.9,24,30.6,23.8,79.9,39,100,4.17,17.7,277.7,1006.6,78.9,9.6,147.5,12.7,5,0.5,"Rain, Partially cloudy",1
18/9/2016,32,25,27.6,37.9,25,30.1,24.3,83,3.5,100,8.33,18.4,287,1006.9,62.6,9.5,210.3,18,7,0.55,"Rain, Partially cloudy",1
19/9/2016,34,25,28.7,39.3,25,32,24,77.1,0.5,100,12.5,12.4,252.5,1006.1,72.3,9.4,207.2,17.9,7,0.58,"Rain, Partially cloudy",1
20/9/2016,33,26,28.3,39.2,26,32.5,25,83.4,11.3,100,4.17,18.4,234.7,1006.6,70.8,9.7,110.4,9.4,4,0.62,"Rain, Partially cloudy",1
21/9/2016,33,25,27.7,39.2,25,30.6,25.1,87.1,36.1,100,12.5,14.8,300.1,1007.9,70.4,8.4,158.3,13.8,6,0.66,"Rain, Partially cloudy",1
22/9/2016,31,24,26.8,36.5,24,29.1,24.6,88,18,100,12.5,14.4,216.5,1007.7,73.1,8.3,167,14.5,6,0.69,"Rain, Partially cloudy",1
23/9/2016,31,25,28,36.5,25,31.5,24.8,83.4,5,100,4.17,13.4,155.2,1006.6,68.4,9.1,217.2,18.6,8,0.75,"Rain, Partially cloudy",1
24/9/2016,33,26,29.1,39.2,26,33.5,24.5,77.6,0.6,100,4.17,16.6,244.1,1006.2,58.7,10.2,191.8,16.6,7,0.76,"Rain, Partially cloudy",1
25/9/2016,33,27,29.3,38.1,30.6,34.1,24.6,77.1,2.3,100,66.67,16.6,269.8,1006.7,60.6,10,141.6,12.2,5,0.8,"Rain, Partially cloudy",1
26/9/2016,34,24,27.3,39.3,24,29.7,24.4,85.9,77.1,100,8.33,16.6,283.7,1007.2,66.8,8.6,99.7,8.5,3,0.83,"Rain, Partially cloudy",1
27/9/2016,33,23.1,26.4,38.1,23.1,28.1,24,87.9,80,100,8.33,13,252.9,1006.9,62.1,8.6,137,12,5,0.87,"Rain, Partially cloudy",1
28/9/2016,32,25,27,39.2,25,28.8,24.4,86.5,25,100,8.33,16.6,299.6,1006.3,83.4,8.2,143.4,12.4,4,0.9,"Rain, Partially cloudy",1
29/9/2016,32,24,27.3,36.8,24,29.5,24.2,84,0.9,100,4.17,17.3,283.6,1006.2,73.5,9.7,178.2,15.3,6,0.94,"Rain, Partially cloudy",1
30/9/2016,32,25.1,27.2,39.2,25.1,29.6,24.5,85.8,0.6,100,4.17,23.2,298.3,1006.2,53.7,9.3,170.5,14.7,6,0.97,"Rain, Partially cloudy",1
1/10/2016,33,25,28.1,39.2,25,31.1,24.4,81.9,4,100,4.17,18.4,299.6,1007.1,73.2,9.4,158.1,13.5,6,0,"Rain, Partially cloudy",1
2/10/2016,32,26,28,37.9,26,31.5,24.5,81.9,12,100,4.17,17.7,294.2,1007.1,82.8,10.1,144,12.6,5,0.04,"Rain, Partially cloudy",1
3/10/2016,28.9,24,25.8,34.3,24,26.8,24.6,93,34,100,8.33,22.3,264.3,1007.2,81.2,7.7,121.8,10.5,4,0.07,"Rain, Partially cloudy",1
4/10/2016,32.9,24,27.5,40.4,24,31.2,24.8,85.8,1.1,100,4.17,14.8,220.9,1006.9,61.8,8.7,141,12.1,5,0.11,"Rain, Partially cloudy",1
5/10/2016,33,25,28.4,39.2,25,32.4,24.7,81.4,9.2,100,8.33,18.4,245.2,1006.4,66.4,9.8,164,14.1,6,0.14,"Rain, Partially cloudy",1
6/10/2016,31,24,27.4,37.7,24,30.4,24.8,86.9,9,100,8.33,22.3,260.9,1007.1,76,8.3,139.9,12,5,0.17,"Rain, Partially cloudy",1
7/10/2016,32,24,26.6,37.9,24,28.4,24.2,87.4,4.9,100,8.33,20.5,278.1,1008,79.3,8.4,143.5,12.3,5,0.2,"Rain, Partially cloudy",1
8/10/2016,29.1,24,26,34.5,24,27.1,24.4,91.1,8,100,8.33,13,285.6,1008.9,76.3,8.3,192.7,16.5,7,0.24,"Rain, Partially cloudy",1
9/10/2016,31,25,27,37.7,25,29.8,24.9,88.8,6.1,100,8.33,14.8,239.8,1007.5,66.9,8.6,139.5,12,5,0.25,"Rain, Partially cloudy",1
10/10/2016,30,25,27.4,37.4,25,30.9,25.1,87.9,0.6,100,4.17,14.8,282.9,1006.6,71.5,8.9,135.7,11.8,5,0.3,"Rain, Partially cloudy",1
11/10/2016,29.8,25,26.5,35.9,25,27.5,25.1,92.6,58,100,12.5,12.4,100.7,1006.4,75.6,7,171,14.8,6,0.34,"Rain, Partially cloudy",1
12/10/2016,31,25,27.2,37.7,25,30,25,88.3,0.1,100,4.17,13,261.7,1006.3,84.4,7.2,139.2,11.9,5,0.37,"Rain, Partially cloudy",1
13/10/2016,33,25,27.6,39.2,25,30.6,24.9,86.1,0.2,100,4.17,11.7,287.4,1005.8,64.1,9.1,116.4,10.2,5,0.4,"Rain, Partially cloudy",1
14/10/2016,33,25,28.4,39.2,25,31.8,24.9,82.4,5,100,66.67,18.4,189.1,1005.5,54,8.5,186,16.2,7,0.43,"Rain, Partially cloudy",1
15/10/2016,33,25,28,40.6,25,31.4,25.5,87.4,2.2,100,4.17,16.6,211.5,1006,61.8,8.2,92.2,7.9,3,0.47,"Rain, Partially cloudy",1
16/10/2016,31.9,24,26.9,39.1,24,29.5,25.1,90.7,29,100,12.5,20.5,310.2,1006.3,73.1,8.4,101.5,9,4,0.5,"Rain, Partially cloudy",1
17/10/2016,32,24,27.2,37.9,24,29.7,24.6,87.3,3,100,4.17,25.5,269.5,1005.5,68.5,8.9,70.3,6,3,0.54,"Rain, Partially cloudy",1
18/10/2016,30,24.9,27.1,36.2,24.9,30,24.8,87.7,9.9,100,8.33,20.9,241.9,1006,70.4,8.3,95.6,8.4,4,0.57,"Rain, Partially cloudy",1
19/10/2016,32,25,27.6,37.7,25,30.7,24.7,84.7,12,100,4.17,31.7,239.4,1005.9,59.2,9.9,163.4,14.1,6,0.6,"Rain, Partially cloudy",1
20/10/2016,30,25,27,36.2,25,29.6,24.4,86.4,0.9,100,8.33,24.5,258.1,1006.1,72.3,9.6,183.1,16,7,0.64,"Rain, Partially cloudy",1
21/10/2016,32,24,27.3,37.9,24,29.7,24.7,87.2,17.4,100,8.33,29.5,269.3,1007,80.7,8.7,150.4,13.1,5,0.67,"Rain, Partially cloudy",1
22/10/2016,32,25,27,39.2,25,29.2,24.9,89.1,7,100,8.33,20.5,287.8,1007.8,71.7,8.2,155.8,13.5,6,0.71,"Rain, Partially cloudy",1
23/10/2016,33,25,27.7,40.6,25,30.6,24.9,85.9,71,100,4.17,16.6,321.1,1007.3,64.8,7.8,89.7,7.6,3,0.75,"Rain, Partially cloudy",1
24/10/2016,31,24,26.7,35.5,24,29.1,24.6,89.3,11.3,100,8.33,13,179.5,1007.6,82.6,8.4,144.1,12.4,6,0.78,"Rain, Partially cloudy",1
25/10/2016,30,25,26,36.2,25,27,25.2,95.8,36,100,12.5,16.6,91.1,1007.9,82.8,7,173,14.9,6,0.81,"Rain, Partially cloudy",1
26/10/2016,32,25,28,37.9,25,31.4,24.8,84.2,8.2,100,12.5,29.5,105.8,1009.4,62,9.4,135.6,11.7,5,0.84,"Rain, Partially cloudy",1
27/10/2016,34,25,28.7,40.6,25,32.6,24.5,79.1,0.1,100,4.17,21.2,106.5,1010.8,47.9,10.2,184.5,16.1,6,0.88,"Rain, Partially cloudy",1
28/10/2016,33,24,27.5,39.2,24,29.8,23.8,82.3,0.1,100,4.17,18.4,88.3,1009.9,54.5,9.5,142.8,12.5,5,0.91,"Rain, Partially cloudy",1
29/10/2016,32,24,26.4,39.2,24,28,24.1,88.6,30.3,100,8.33,16.6,81.5,1009.5,62.7,8.2,155.9,13.5,6,0.95,"Rain, Partially cloudy",1
30/10/2016,31,24,25.9,36.5,24,27,24,89.6,36,100,8.33,24.1,79.5,1010.1,84,9.1,155.4,13.3,5,0.98,"Rain, Partially cloudy",1
31/10/2016,31.9,24,26.8,36.8,24,29.1,24.3,87.4,13,100,4.17,35.3,79.1,1010.4,67.3,9.3,205.7,17.8,7,0,"Rain, Partially cloudy",1
1/11/2016,32,24,27.2,37.7,24,29.6,24.3,86,1,100,4.17,13,292.7,1009.6,66.6,7.8,171.6,14.9,6,0.05,"Rain, Partially cloudy",1
2/11/2016,32,24,26.6,37.9,24,28.1,24.3,88.5,6.2,100,62.5,14.8,328.1,1009.3,70.7,9,132.6,11.5,5,0.08,"Rain, Partially cloudy",1
3/11/2016,30,25,27.2,35.1,25,29.7,24.3,85,9.6,100,66.67,16.6,0.6,1008.7,77.7,9.7,88.5,7.7,3,0.12,"Rain, Partially cloudy",1
4/11/2016,29,24,26.4,33.6,24,27.8,23.9,86.8,0.3,100,8.33,16.6,355.7,1007.9,90.8,9.7,121.4,10.4,4,0.15,"Rain, Overcast",3
5/11/2016,27,24,25.3,29.6,24,25.7,23.4,89.5,10.5,100,12.5,20.5,334.8,1006.9,91.3,9.3,94.6,8,4,0.18,"Rain, Overcast",3
6/11/2016,28,24,25.9,32.7,24,27.3,24.5,92.7,86.1,100,12.5,14.8,225.3,1008.1,84.1,8.7,173.3,15,6,0.22,"Rain, Partially cloudy",1
7/11/2016,33,25,28.2,38.1,25,31.5,24.4,81.6,2.2,100,20.83,13,161.8,1010,59.5,10.1,219.8,18.9,8,0.25,"Rain, Partially cloudy",1
8/11/2016,32,25,28.4,37.9,25,32,24.7,81.8,6.8,100,8.33,15.7,135,1011,61.9,9.4,172.8,15.1,6,0.25,"Rain, Partially cloudy",1
9/11/2016,33,24.4,28.5,40.6,24.4,32.9,24.6,80.6,5,100,70.83,16.6,132.6,1011.3,55.6,10.2,162,14,6,0.32,"Rain, Partially cloudy",1
10/11/2016,34,25,28.7,37.3,25,31.2,22.9,73.2,0.8,100,16.67,13.7,21.3,1011.3,58,10,199.8,17.3,7,0.35,"Rain, Partially cloudy",1
11/11/2016,34,25,28.6,37.3,25,31.1,23.2,74.4,9,100,4.17,18.4,108.6,1010.5,39.9,9.2,256.9,22.2,9,0.39,"Rain, Partially cloudy",1
12/11/2016,33,25,28.9,37,25,31.8,23,72.2,1.1,100,29.17,18.4,107,1010.6,48.9,10.1,264,22.9,9,0.42,"Rain, Partially cloudy",1
13/11/2016,34,25,29.2,37.7,25,32.2,23.4,73,0.2,100,4.17,14.8,85.1,1010.3,40.8,9.8,261.4,22.5,9,0.45,"Rain, Partially cloudy",1
14/11/2016,35,25,29.4,36.7,25,32.4,23,71.4,0.7,100,12.5,14.8,83.1,1009.4,39.8,10.1,257.8,22.2,9,0.5,"Rain, Partially cloudy",1
15/11/2016,34,26,29.2,38.1,26,33.2,24.6,77.9,1.1,100,29.17,13,76.8,1009.2,51,9.1,266.1,23.1,9,0.52,"Rain, Partially cloudy",1
16/11/2016,35,25,29.2,37,25,31.3,22.8,72.4,1.6,100,29.17,14.8,336.5,1009.3,51.8,9.9,224.8,19.4,8,0.55,"Rain, Partially cloudy",1
17/11/2016,33,26,28.1,38.1,26,30.9,24.4,81.5,13,100,8.33,10.4,51.7,1008.8,62.9,10.8,172.3,14.8,6,0.59,"Rain, Partially cloudy",1
18/11/2016,33,26,29.2,38.1,26,33.3,24.1,75.5,2.6,100,62.5,17.3,124.2,1007.3,52.2,9.6,126.9,11,5,0.62,"Rain, Partially cloudy",1
19/11/2016,33,26,29,38.1,26,33,24.2,76.9,1.4,100,33.33,16.6,107.8,1007.3,46.5,10.1,219.6,19,8,0.66,"Rain, Partially cloudy",1
20/11/2016,31,24,27.3,37.7,24,30.2,24.8,86.9,6.2,100,4.17,13,111.6,1007.3,67.2,8.8,153.4,13.3,6,0.69,"Rain, Partially cloudy",1
21/11/2016,32,24,27.2,37.9,24,29.7,25.2,90.2,9,100,8.33,11.2,106.8,1007.2,78.8,8.4,176.5,15.3,6,0.75,"Rain, Partially cloudy",1
22/11/2016,32,26,28.5,39.2,26,32,24.9,82.4,2.6,100,25,16.6,123.7,1007.8,61.6,9.7,120.7,10.4,5,0.76,"Rain, Partially cloudy",1
23/11/2016,33,26,29.2,39.2,26,33.5,24.6,77.5,3.2,100,4.17,16.6,131.9,1008.4,43.2,10.2,130.4,11.1,5,0.79,"Rain, Partially cloudy",1
24/11/2016,34,26,29.1,39.2,26,33,24,75,0,0,0,14.8,111.9,1008.4,58.3,10,258,22.3,9,0.82,Partially cloudy,2
25/11/2016,34,25,29.1,38.3,25,32.5,23.5,73,0,0,0,14.4,117,1007.7,48.6,9.8,170.9,14.9,6,0.86,Partially cloudy,2
26/11/2016,34,25,29.3,38.3,25,32.2,22.9,70,0,0,0,14.8,118.5,1007.7,52.1,10.1,253.2,22,9,0.89,Partially cloudy,2
27/11/2016,34,26,29.4,38.3,26,33.4,23.9,73.6,0.4,100,16.67,14.8,104.5,1008.6,41.5,9.6,255.4,22.1,9,0.92,"Rain, Partially cloudy",1
28/11/2016,33,26,29,38.1,26,32.1,23.5,74.1,0,0,0,10.8,353.1,1009.5,45.4,10.2,253.5,22,9,0.96,Partially cloudy,2
29/11/2016,34,25,29.5,38.3,25,32,22.3,66.6,0.5,100,12.5,15.7,32.2,1010.2,41.8,10.7,237.8,20.6,9,0,"Rain, Partially cloudy",1
30/11/2016,31,23,27,37.7,23,29.5,23.9,83.9,1,100,4.17,14.8,20.2,1010.7,57.9,9,154.6,13.1,5,0.02,"Rain, Partially cloudy",1
1/12/2016,31,24,26.6,35.6,24,28.3,23.9,86.5,3,100,4.17,27.7,46.8,1010.9,68.4,9.1,174.3,15,7,0.06,"Rain, Partially cloudy",1
2/12/2016,30,24,26.1,34.1,24,27.4,23.9,88.9,20,100,4.17,16.6,37.2,1011,73.6,9.5,110.1,9.4,4,0.09,"Rain, Partially cloudy",1
3/12/2016,32,24,27.7,35.8,24,29.9,23.5,79.7,4,100,41.67,17.3,79.2,1010.5,60.4,9.5,165.8,14.3,6,0.13,"Rain, Partially cloudy",1
4/12/2016,32,25,27.8,36.8,25,30.1,23.6,79.3,3.5,100,37.5,13,81.8,1010.2,52,9.6,105.3,9.1,4,0.16,"Rain, Partially cloudy",1
5/12/2016,32,24,27.7,35.7,24,30,23.6,79.8,0.7,100,20.83,27.7,109.3,1009.7,50.3,9.7,132.5,11.3,5,0.2,"Rain, Partially cloudy",1
6/12/2016,32,24,27.5,34.9,24,29.5,23.8,82.3,7,100,4.17,13,112,1009.7,59.6,9.7,189.8,16.5,7,0.23,"Rain, Partially cloudy",1
7/12/2016,30.8,25,26.4,34.5,25,27.8,24.6,91.1,0.1,100,4.17,11.2,312.6,1008.8,64,8.3,214.2,18.5,8,0.25,"Rain, Partially cloudy",1
8/12/2016,31,25,27.3,35.5,25,29.8,24.2,84.1,1,100,4.17,9.4,16.2,1007.4,82.6,8,114.4,9.9,4,0.3,"Rain, Partially cloudy",1
9/12/2016,32,24,27.1,36.8,24,28.6,23.5,82.5,0.2,100,4.17,24.1,275.1,1007,65.9,9,209.9,18.3,8,0.33,"Rain, Partially cloudy",1
10/12/2016,30,24.1,27,33.3,24.1,28.6,23.1,80.5,7,100,4.17,9.4,312.7,1007.4,87.2,7.5,200.3,17.2,8,0.37,"Rain, Partially cloudy",1
11/12/2016,27,24,25.6,30.6,24,26.2,23.5,88.1,8.6,100,66.67,9.4,324.6,1007.2,90.7,8.2,88.1,7.6,4,0.4,"Rain, Overcast",3
12/12/2016,26,24,25.2,26,24,25.2,24.2,94.6,35.6,100,100,16.6,312.1,1007.1,94.9,7.4,73.6,6.5,3,0.44,"Rain, Overcast",3
13/12/2016,25.9,23,24.2,25.9,23,24.2,24.2,99.4,0.4,100,4.17,16.6,312.4,1007.3,96.7,7.9,139.7,12.2,6,0.47,"Rain, Overcast",3
14/12/2016,28,24,25.6,32.7,24,26.6,24.6,94.4,11,100,12.5,14.8,137.6,1007.9,80,7.4,155.1,13.5,6,0.5,"Rain, Partially cloudy",1
15/12/2016,31,25,27.3,36.6,25,29.6,24.6,86.1,2.4,100,58.33,16.6,117.5,1008.8,54.5,10.1,82.9,7.3,3,0.54,"Rain, Partially cloudy",1
16/12/2016,30.1,25,27.3,35.2,25,29.4,24.4,85.1,0.8,100,33.33,16.6,57.5,1010.8,64.7,9.1,163.4,14.3,6,0.57,"Rain, Partially cloudy",1
17/12/2016,32,23,27.4,34.8,23,28.3,21,70.8,0.5,100,12.5,14.8,23.6,1010.7,66.9,9.2,209.7,18.1,7,0.6,"Rain, Partially cloudy",1
18/12/2016,29,24,26.2,32,24,27.4,21.8,77.2,0.9,100,25,18.4,23.2,1011.2,68.8,10,115.9,10.1,5,0.64,"Rain, Partially cloudy",1
19/12/2016,30,24,26.7,33.3,24,28.1,22.9,81.1,4,100,4.17,14.8,42.1,1009.9,62.1,9.9,112,9.7,4,0.67,"Rain, Partially cloudy",1
20/12/2016,31,24.9,27.7,35.5,24.9,30.3,24,82,0.1,100,4.17,11.2,80.7,1009.1,78.1,7.9,164.7,14.1,6,0.7,"Rain, Partially cloudy",1
21/12/2016,30,25,26.9,34.1,25,28.8,24.9,89.5,5,100,4.17,24.1,90.1,1009.9,71.1,8.6,218,18.9,8,0.75,"Rain, Partially cloudy",1
22/12/2016,34,24,28.4,36.5,24,30.7,23.3,77.3,0,0,0,16.6,133.4,1009.1,45.4,9.2,240.7,20.8,8,0.77,Partially cloudy,2
23/12/2016,33,25,28.4,37,25,30.9,23.4,76.4,0,0,0,11.2,87.2,1009,47.7,9.7,245.2,21.1,9,0.8,Partially cloudy,2
24/12/2016,32.8,24,28.1,37.9,24,30.7,23.8,79.3,0,0,0,14.8,309.6,1008.9,52.9,7.4,231.3,19.9,9,0.83,Partially cloudy,2
25/12/2016,31.9,25,27.5,36.7,25,30,24.3,83.8,0.1,100,4.17,14.8,206.2,1009.7,49.6,8.3,165.2,14.1,7,0.87,"Rain, Partially cloudy",1
26/12/2016,33,25,27.9,36.1,25,29.7,22.9,76.5,0,0,0,14.8,203.5,1009,50.3,9.8,238.8,20.6,8,0.9,Partially cloudy,2
27/12/2016,33,24,27.3,35.3,24,28.1,21.5,73.1,0,0,0,13,30.4,1009.3,41.2,9.3,203.2,17.6,8,0.93,Partially cloudy,2
28/12/2016,30,22,25.7,31.3,22,26,18.2,64.1,0,0,0,14.8,357.3,1010.6,57.9,10.3,241.6,20.8,9,0.96,Partially cloudy,2
29/12/2016,30,23,26.1,31.9,23,26.9,19.2,66.5,0.5,100,12.5,16.6,358.1,1010.4,79.1,10.3,153.8,13.2,6,0,"Rain, Partially cloudy",1
30/12/2016,31,23,26.7,33,23,27.6,19.9,67.4,0.5,100,20.83,14.8,2.4,1010.5,69,10.3,131,11.3,6,0.03,"Rain, Partially cloudy",1
31/12/2016,31,23,27.2,34.5,23,29,22.1,74.7,1,100,25,13,14,1010.8,72,10.3,139.3,11.8,5,0.07,"Rain, Partially cloudy",1
1/1/2017,34,23,27.9,35.7,23,29.4,22.2,75,0.1,100,4.17,14.8,38.8,1010.1,43.3,9.8,234.3,20.2,8,0.1,"Rain, Partially cloudy",1
2/1/2017,33,23,28.4,36.1,23,30.1,21.3,67.2,0,0,0,21.2,55.9,1009.7,48.7,10.3,235.9,20.6,8,0.14,Partially cloudy,2
3/1/2017,33.8,24.1,28.2,35.7,24.1,29.8,21.7,69.8,0,0,0,13,82.9,1009.6,47.4,10.3,198.7,17,7,0.17,Partially cloudy,2
4/1/2017,32.8,24,27.9,35.2,24,29.5,21.7,70.7,0,0,0,12.1,48.9,1008.9,46.5,9.7,200.2,17.2,8,0.21,Partially cloudy,2
5/1/2017,32,24,28.3,34.9,24,30.1,22.4,72.2,0,0,0,14.8,94.5,1008.4,49.2,9.8,203.9,17.6,7,0.24,Partially cloudy,2
6/1/2017,33,25,28.2,35.8,25,30.3,22.1,71,0,0,0,17.3,77.7,1007.4,49.1,9.4,233.5,20.3,9,0.25,Partially cloudy,2
7/1/2017,31,25,27.8,36.2,25,29.6,22.7,75.6,0,0,0,20.5,102.7,1007,49.9,8.8,139.7,11.9,5,0.31,Partially cloudy,2
8/1/2017,33,24.4,28.9,35.3,24.4,30.3,20.7,63,0,0,0,22.3,107.9,1007.2,42.7,10,200.3,17.3,7,0.35,Partially cloudy,2
9/1/2017,33,24,28.3,34.6,24,29.4,20.8,66.7,0,0,0,16.6,119.8,1007.9,35.7,10.2,258.3,22.6,9,0.38,Partially cloudy,2
10/1/2017,31,24,27.7,34.6,24,29.5,22.3,73.5,0,0,0,12.4,136.2,1008.5,39.4,9.8,252.7,21.9,9,0.42,Partially cloudy,2
11/1/2017,32,24,27.9,35.8,24,29.8,22.4,73.8,0.7,100,12.5,16.9,125,1008.7,50.1,9.1,225.9,19.5,9,0.46,"Rain, Partially cloudy",1
12/1/2017,33,24,28.2,37,24,30.7,23.1,75.5,2,100,29.17,13,286.7,1007.4,46.8,10.1,165.1,14.4,7,0.5,"Rain, Partially cloudy",1
13/1/2017,34,25,29.1,37.3,25,32.1,23.6,75,8,100,16.67,11.2,282.5,1007.1,43.3,9.5,193.5,16.8,7,0.52,"Rain, Partially cloudy",1
14/1/2017,32,25.9,27.7,35.5,25.9,29.8,24.6,85.3,6,100,4.17,16.6,81.5,1007.6,55.6,8.9,105,8.9,4,0.56,"Rain, Partially cloudy",1
15/1/2017,27,25,25.4,30.6,25,25.6,24.9,97.3,9.2,100,8.33,11.2,26,1009.7,64.8,7.8,130,11.2,5,0.59,"Rain, Partially cloudy",1
16/1/2017,32,24,27.2,35.8,24,29,23,79.5,0.7,100,8.33,20.5,95.9,1009.6,51.6,9.6,118.3,10.2,4,0.62,"Rain, Partially cloudy",1
17/1/2017,32.8,24,27.7,34.1,24,28.8,21.5,72.3,0,0,0,29.4,91,1010.6,38.8,8.9,204.9,17.7,8,0.65,Partially cloudy,2
18/1/2017,34,24,28.3,34.1,24,29.1,20,63.9,0.4,100,16.67,18.4,69.6,1012.1,47.8,10.3,170.8,15,7,0.68,"Rain, Partially cloudy",1
19/1/2017,32,23.5,28.3,34.1,23.5,30,22.1,71.3,0.1,100,4.17,14.8,86.4,1011.5,49.9,9.9,175.1,15.3,7,0.72,"Rain, Partially cloudy",1
20/1/2017,32,25,27.8,34.5,25,29.9,22.8,75.6,9,100,4.17,12.4,358.2,1011.1,60.2,10.1,168.7,14.6,6,0.75,"Rain, Partially cloudy",1
21/1/2017,33,24,27.2,37,24,28.4,22,74.6,0.7,100,16.67,16.6,90.6,1012.8,51.7,9.9,186.6,16.1,7,0.78,"Rain, Partially cloudy",1
22/1/2017,32,24,27.4,33.5,24,28.5,20.7,68.6,0,0,0,12.4,18.5,1013.2,39.2,9.2,207.1,18,7,0.81,Partially cloudy,2
23/1/2017,34,22,27.8,35.1,22,28.8,19.5,62.6,0,0,0,13,52.2,1012.8,45.1,10.7,240.5,20.8,8,0.85,Partially cloudy,2
