name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hồ Chí Minh, Việt Nam",2017-12-11T04:00:00,22.1,22.1,22,99.54,0,0,,0,0,8.6,3.3,45,1012.1,34.7,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T05:00:00,23,23,23,100,0,0,,0,0,7.9,1.8,81.5,1012,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T06:00:00,22,22,22,100,0,0,,0,0,8.6,5.4,60,1012,35.2,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T07:00:00,24,24,22.9,93.99,0,0,,,0,10.8,5.4,30,1013.2,31.9,6.4,61.7,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T08:00:00,26,26,23,83.56,0,0,,,0,13,5.4,38.7,1013,27,6,261.3,0.9,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T09:00:00,28,31.2,23,74.3,0,0,,,0,13.7,5.4,33.5,1013,27,8,475.7,1.7,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T10:00:00,28.1,31.2,22.8,73.35,0,0,,,0,13.3,4.9,360,1013.2,27.3,9.1,649.8,2.3,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T11:00:00,31,33.7,21,55.32,0,0,,,0,13.3,7.6,150,1012,50,8,757.2,2.7,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T12:00:00,31,34.5,22,58.81,0,0,,0,0,13.7,3.6,18.5,1011,50,8,827,3,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T13:00:00,31,33.6,20.9,55.22,0,0,,0,0,13.7,6.9,63,1010.1,48.1,9.1,784.4,2.8,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T14:00:00,32,33.5,19,46.18,0,0,,0,0,13.3,9.4,130,1009,50,8,695.9,2.5,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T15:00:00,31,33,20,52.01,0,0,,0,0,12.6,7.6,130,1009,50,8,472.1,1.7,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T16:00:00,30,32.5,21,58.41,0,0,,0,0,9.4,14.1,198,1009.2,46.3,10.9,161.1,0.6,2,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T17:00:00,29,31.3,21,62.06,0,0,,0,0,8.3,14.8,190,1010,88.8,10,97.2,0.3,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T18:00:00,28,29.6,20,61.84,0,0,,0,0,10.1,13,170,1010,50,8,9.2,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T19:00:00,26.9,28.8,21.1,70.17,0,0,,0,0,15.8,13.7,171,1011.2,27.3,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T20:00:00,27,29.6,23,78.78,0,0,,0,0,19.1,18.4,160,1012,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T21:00:00,27,29.6,23,78.78,0,0,,0,0,19.1,14.8,160,1012,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T22:00:00,26.9,29.8,23.9,83.61,0,0,,0,0,16.2,10.8,144,1013.1,32.9,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T23:00:00,27,30.1,24,83.68,0,0,,0,0,13.7,13,160,1013,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T00:00:00,27,30.1,24,83.68,0,0,,0,0,11.2,9.4,160,1013,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T01:00:00,26.9,29.9,23.9,83.53,0,0,,0,0,10.4,6.9,127,1012.2,32,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T02:00:00,26,26,24,88.76,0,0,,0,0,9.4,1.8,175.1,1012,24,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T03:00:00,26,26,24,88.76,0,0,,0,0,7.9,0,0,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T04:00:00,25.1,25.1,24,93.77,0,0,,0,0,6.8,6.9,333,1011.3,32.9,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T05:00:00,25,25,24,94.19,0,0,,0,0,5.8,3.6,310,1012,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T06:00:00,25,25,24,94.19,0,0,,0,0,5,7.6,330,1012,35.2,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T07:00:00,25,25,24.9,99.17,0,0,,,0,6.8,0,360,1013.1,32.9,4.6,58.2,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T08:00:00,27,30.6,25,88.84,0,0,,,0,10.1,3.6,34.3,1013,0,7,259.1,0.9,3,,Clear,clear-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T09:00:00,29,34.5,25,79.06,0,0,,,0,11.5,1.8,30.4,1013,27,8,465.2,1.7,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T10:00:00,29.9,35,23.9,70.2,0,0,,,0,13.3,4.9,360,1013.2,48.1,9.1,635.5,2.3,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T11:00:00,30,35.1,24,70.29,0,0,,,0,16.6,9.4,300,1012,88.8,10,679.8,2.4,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T12:00:00,31,36.5,24,66.38,0,0,,0,0,19.4,11.2,320,1011,88.8,10,606.8,2.2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T13:00:00,32,36.7,23,59.2,0,0,,0,0,21.2,9.2,305,1010.1,88.9,10.9,638.6,2.3,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T14:00:00,32,36.8,23,59.04,0,0,,0,0,21.6,9.4,310,1009,50,10,532.6,1.9,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T15:00:00,31,35.5,23,62.5,0.1,100,rain,0,0,21.2,9.4,290,1008,50,10,448,1.6,4,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T16:00:00,31,35.4,23,62.67,0,0,,0,0,19.1,7.2,270,1008.2,53.7,10.9,324.2,1.2,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T17:00:00,30,34.1,23,66.18,0,0,,0,0,15.5,7.6,300,1009,27,10,131.8,0.5,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T18:00:00,29,34.5,25,79.06,0,0,,0,0,7.6,7.6,230,1009,50,8,10.3,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T19:00:00,27.9,33.1,25.8,88.36,0,0,,0,0,8.3,12.4,169,1010.2,53.7,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T20:00:00,27,30.6,25,88.84,0,0,,0,0,10.1,14.8,170,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T21:00:00,26,26,25,94.23,0,0,,0,0,14.4,1.8,139.9,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T22:00:00,26,26,24.8,93.55,0,0,,0,0,15.1,10.5,171,1012.3,53.7,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-12T23:00:00,26,26,25,94.23,0,0,,0,0,14.4,7.6,180,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T00:00:00,26,26,25,94.23,0,0,,0,0,35.3,11.2,173.9,1011,66.3,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T01:00:00,26,26,24.9,93.65,0,0,,0,0,11.2,3.3,360,1011.1,68.5,8.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T02:00:00,24,24,24,100,0,0,,0,0,12.2,1.8,186.6,1010,66.3,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T03:00:00,24,24,24,100,0,0,,0,0,11.5,0,0,1010,66.3,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T04:00:00,24,24,23.9,99.72,0,0,,0,0,9.7,1.6,82,1010.2,68.5,8.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T05:00:00,25,25,24,94.19,0,0,,0,0,8.6,0,0,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T06:00:00,24,24,24,100,0,0,,0,0,7.2,0,0,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T07:00:00,24.9,24.9,24.9,99.72,27,100,rain,,0,8.3,1.8,124.1,1012.2,39.4,5.5,52,0.2,1,,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T08:00:00,27,31.2,26,94.27,0,0,,,0,12.2,1.8,136.6,1013,35.2,4,241.8,0.9,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T09:00:00,28,32.7,25,83.79,0,0,,,0,12.6,1.8,128.9,1013,50,7,413.9,1.5,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T10:00:00,28.9,35.2,25.8,83.33,0,0,,,0,13.3,8.8,248,1013.1,50.9,9.1,517.1,1.9,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T11:00:00,30,37.4,26,79.19,0,0,,,0,19.4,7.6,270,1012,88.8,8,624.7,2.2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T12:00:00,31,37.7,25,70.47,0,0,,0,0,20.9,3.6,311.5,1011,50,8,661.2,2.4,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T13:00:00,30.9,36.4,24,66.74,0,0,,0,0,22.7,3.9,230,1009.3,52.8,10.9,751.3,2.7,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T14:00:00,31,36.5,24,66.38,0,0,,0,0,21.2,5.4,304.2,1008,88.8,10,538.9,1.9,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T15:00:00,31,36.5,24,66.38,0,0,,0,0,20.5,5.4,304.2,1008,50,10,497.5,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T16:00:00,31.6,37.3,23.9,63.94,0,0,,0,0,19.4,5.6,230,1008.2,52.8,10.9,332.3,1.2,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T17:00:00,30,36.2,25,74.63,0,0,,0,0,13.7,7.6,180,1008,50,8,154.4,0.6,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T18:00:00,28,32.7,25,83.79,0,0,,0,0,9,13,170,1009,50,6,11.3,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T19:00:00,27.9,33.2,25.8,88.56,0,0,,0,0,18.4,14.1,171,1010.1,53.7,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T20:00:00,27,31.2,26,94.27,0,0,,0,0,20.2,14.8,180,1010,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T21:00:00,27,31.2,26,94.27,0,0,,0,0,20.5,14.8,180,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T22:00:00,26.9,30.4,24.9,88.93,0,0,,0,0,17.6,10.8,153,1011.2,53.7,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-13T23:00:00,26,26,25,94.23,0,0,,0,0,14.8,14.8,170,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T00:00:00,27,30.6,25,88.84,0,0,,0,0,13,13,160,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T01:00:00,26,26,24.9,93.71,0,0,,0,0,12.6,12.4,180,1010.3,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T02:00:00,26,26,25,94.23,0.3,100,rain,0,0,13.7,9.4,160,1010,50,10,0,0,0,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T03:00:00,26,26,25,94.23,0.3,100,rain,0,0,14.4,9.4,170,1010,50,10,0,0,0,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T04:00:00,25.9,25.9,24.9,94.23,0,0,,0,0,12.6,3.3,360,1010.2,53.7,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T05:00:00,26,26,25,94.23,0.1,100,rain,0,0,10.4,5.4,175.9,1011,50,10,0,0,0,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T06:00:00,25,25,25,100,0,0,,0,0,9.7,5.4,181.6,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T07:00:00,25.9,25.9,24.9,94.23,0,0,,,0,8.6,3.3,360,1012.1,67.6,9.1,23.7,0.1,0,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T08:00:00,27,30.6,25,88.84,0.2,100,rain,,0,10.1,5.4,220,1012,50,10,93.9,0.3,1,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T09:00:00,28,32.7,25,83.79,0,0,,,0,14.8,7.6,250,1012,88.8,10,320.4,1.2,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T10:00:00,28.9,34.3,24.8,78.52,0,0,,,0,14.8,3.3,360,1012.2,86.1,10.9,437.4,1.6,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T11:00:00,30,36.2,25,74.63,0,0,,,0,16.6,9.4,290,1011,88.8,10,523,1.9,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T12:00:00,30,36.2,25,74.63,0.1,100,rain,0,0,18.4,7.6,260,1010,50,10,572,2.1,6,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T13:00:00,31,37.6,24.9,70.23,0,0,,0,0,22,7.5,275,1009.2,52.8,10.9,675.1,2.4,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T14:00:00,31,37.7,25,70.47,0,0,,0,0,25.9,3.6,289.9,1008,50,10,545.7,2,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T15:00:00,28,32.7,25,83.79,0,0,,0,0,26.3,16.6,190,1008,50,8,470,1.7,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T16:00:00,28.9,34.1,24.8,78.86,0,0,,0,0,25.9,12.4,229,1008.2,52.8,9.1,312.2,1.1,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T17:00:00,29,34.5,25,79.06,0.1,100,rain,0,0,23.8,7.6,240,1008,35.2,8,133.8,0.5,1,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T18:00:00,27,30.6,25,88.84,0,0,,0,0,11.2,3.6,250,1009,35.2,7,8.7,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T19:00:00,27.9,32.4,24.9,83.54,0,0,,0,0,6.8,4.9,360,1010.1,31.9,8.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T20:00:00,27,30.6,25,88.84,0,0,,0,0,7.9,7.6,220,1010,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T21:00:00,27,30.1,24,83.68,0,0,,0,0,7.9,9.4,210,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T22:00:00,26.1,26.1,24.9,93.4,0,0,,0,0,8.3,9.4,190,1011.2,52.8,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-14T23:00:00,27,31.2,26,94.27,0.1,100,rain,0,0,16.2,7.6,210,1011,50,8,0,0,0,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T00:00:00,26,26,25,94.23,0,0,,0,0,19.4,5.4,210,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T01:00:00,25.9,25.9,24.8,93.7,0.1,100,rain,0,0,13.7,6.6,140,1011.1,53.7,8.2,0,0,0,,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T02:00:00,24,24,24,100,0,0,,0,0,13.3,11.2,110,1010,66.3,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T03:00:00,24,24,24,100,0,0,,0,0,11.5,7.6,200,1010,66.3,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T04:00:00,24,24,23.9,99.55,0,0,,0,0,9.7,7.5,205,1010.2,68.5,8.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T05:00:00,24,24,24,100,0,0,,0,0,6.5,7.6,220,1010,66.3,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T06:00:00,24,24,24,100,0,0,,0,0,4.7,1.8,290,1011,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T07:00:00,24.9,24.9,23.9,94.35,16.9,100,rain,,0,6.5,1.6,360,1011.3,55.1,6.4,51.4,0.2,1,,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T08:00:00,26,26,24,88.76,0,0,,,0,10.1,1.8,25.1,1012,51.5,6,216.1,0.8,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T09:00:00,27,30.6,25,88.84,0,0,,,0,15.1,3.6,358.6,1012,51.5,7,410.4,1.5,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T10:00:00,28.8,34.1,24.8,79.04,0,0,,,0,20.2,3.6,359.7,1012.2,53.7,10.9,505.3,1.8,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T11:00:00,29,34.5,25,79.06,0,0,,,0,20.5,5.4,358.8,1011,50,7,625.3,2.3,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T12:00:00,31,37.7,25,70.47,0,0,,0,0,19.8,3.6,350.2,1010,50,7,730.8,2.6,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T13:00:00,30,36.1,24.9,74.01,0,0,,0,0,18,3.9,140,1009.3,52.8,7.3,755.4,2.7,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T14:00:00,31,37.7,25,70.47,0,0,,0,0,16.2,5.4,343.9,1008,50,5,666.9,2.4,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T15:00:00,32,37.9,24,62.71,0,0,,0,0,14.4,0,0,1008,88.8,6,533.3,1.9,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T16:00:00,31.8,37.7,24,63.46,0,0,,0,0,11.9,2.6,94,1008.2,88,7.3,322.7,1.2,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T17:00:00,30,36.2,25,74.63,0,0,,0,0,8.3,13,180,1009,50,6,157.5,0.6,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T18:00:00,29,34.5,25,79.06,0,0,,0,0,8.6,11.2,200,1009,50,6,11.7,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T19:00:00,27.9,33.2,25.8,88.37,0,0,,0,0,14,8.8,171,1010.2,52.8,8.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T20:00:00,28,33.5,26,88.91,0,0,,0,0,15.5,9.4,180,1011,35.2,7,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T21:00:00,27,31.2,26,94.27,0,0,,0,0,15.5,13,160,1012,35.2,7,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T22:00:00,26.9,31,25.8,93.65,0,0,,0,0,14.4,9.5,176,1012.1,37.5,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-15T23:00:00,27,31.2,26,94.27,0,0,,0,0,11.9,11.2,180,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-16T00:00:00,27,31.2,26,94.27,0,0,,0,0,8.3,11.2,170,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-16T01:00:00,26,26,24.9,93.76,0,0,,0,0,7.6,7.2,71,1011.2,52.8,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-16T02:00:00,25,25,25,100,0,0,,0,0,5.8,7.6,130,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-16T03:00:00,25,25,24,94.19,0,0,,0,0,4.7,3.6,350,1010,50,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-16T04:00:00,25,25,23.9,93.72,0,0,,0,0,6.5,3.3,9,1010.2,52.8,7.3,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-16T05:00:00,25,25,25,100,0,0,,0,0,7.6,3.6,360,1011,50,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-16T06:00:00,25,25,24,94.19,0,0,,0,0,8.3,5.4,350,1011,50,4,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
