datetime,temp,feelslike,dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
2021-11-05T14:00:00,31.0,36.5,24.0,66.38,24.8,18.4,140.0,1007.0,50.0,10.0,616.8,2.2,6,"Rain, Partially cloudy"
2021-11-05T15:00:00,32.0,35.8,22.0,55.56,26.3,13.0,140.0,1006.0,50.0,10.0,313.9,1.1,3,"Rain, Partially cloudy"
2021-11-05T16:00:00,31.0,35.6,23.1,63.2,22.7,11.1,149.0,1006.1,53.7,10.9,162.6,0.6,2,Partially cloudy
2021-11-05T17:00:00,30.0,33.3,22.0,62.28,13.3,16.6,150.0,1006.0,27.0,10.0,99.4,0.4,1,Partially cloudy
2021-11-05T18:00:00,29.0,32.7,23.0,70.11,9.0,11.2,140.0,1006.0,27.0,10.0,7.6,0.0,0,Partially cloudy
2021-11-05T19:00:00,28.9,32.7,23.1,70.89,7.2,5.6,110.0,1007.0,32.9,10.9,0.0,0.0,0,Partially cloudy
2021-11-05T20:00:00,28.0,31.2,23.0,74.3,7.2,13.0,168.4,1008.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-05T21:00:00,28.0,31.9,24.0,78.92,7.2,14.8,120.0,1009.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-05T22:00:00,27.9,31.2,23.1,75.13,7.6,12.8,122.0,1009.0,25.4,10.9,0.0,0.0,0,Partially cloudy
2021-11-05T23:00:00,27.0,30.1,24.0,83.68,7.9,13.0,140.0,1009.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-06T00:00:00,27.0,30.1,24.0,83.68,7.9,7.6,140.0,1008.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-06T01:00:00,26.9,30.0,24.0,84.05,7.9,7.2,126.0,1008.0,25.4,10.9,0.0,0.0,0,Partially cloudy
2021-11-06T02:00:00,26.0,26.0,24.0,88.76,9.0,3.6,91.6,1007.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-06T03:00:00,26.0,26.0,25.0,94.23,7.6,5.4,80.9,1007.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-06T04:00:00,26.0,26.0,25.0,94.23,7.9,4.9,56.0,1007.0,25.4,10.9,0.0,0.0,0,Partially cloudy
2021-11-06T05:00:00,25.0,25.0,25.0,100.0,6.8,7.6,80.0,1007.0,27.0,8.0,0.0,0.0,0,Partially cloudy
2021-11-06T06:00:00,25.0,25.0,25.0,100.0,7.2,5.4,60.0,1008.0,27.0,8.0,1.5,0.0,0,Partially cloudy
2021-11-06T07:00:00,27.9,32.5,25.1,84.81,10.8,4.3,90.0,1008.0,32.0,10.0,101.0,0.4,1,Partially cloudy
2021-11-06T08:00:00,29.0,34.5,25.0,79.06,14.8,9.4,100.0,1009.0,27.0,10.0,306.2,1.1,3,Partially cloudy
2021-11-06T09:00:00,31.0,36.5,24.0,66.38,20.9,7.6,80.0,1009.0,27.0,10.0,452.3,1.6,5,Partially cloudy
2021-11-06T10:00:00,31.9,36.8,23.2,60.16,24.5,7.2,50.0,1008.1,53.7,10.9,627.1,2.3,6,Partially cloudy
2021-11-06T11:00:00,32.0,35.8,22.0,55.56,24.5,7.6,130.0,1008.0,50.0,10.0,766.7,2.8,8,Partially cloudy
2021-11-06T12:00:00,34.0,38.3,22.0,49.65,22.7,7.6,130.0,1006.0,50.0,10.0,524.3,1.9,5,"Rain, Partially cloudy"
2021-11-06T13:00:00,32.9,37.0,22.1,53.1,20.2,4.9,360.0,1005.1,53.7,10.9,484.2,1.7,5,Partially cloudy
2021-11-06T14:00:00,32.0,36.8,23.0,59.04,18.7,5.4,156.8,1004.0,50.0,10.0,466.0,1.7,5,"Rain, Partially cloudy"
2021-11-06T15:00:00,31.0,36.5,24.0,66.38,20.9,3.6,135.3,1004.0,50.0,8.0,478.8,1.7,5,"Rain, Partially cloudy"
2021-11-06T16:00:00,31.1,35.7,23.1,62.69,19.1,9.2,236.0,1004.1,53.7,9.1,212.1,0.8,2,Partially cloudy
2021-11-06T17:00:00,31.0,34.5,22.0,58.81,15.5,14.8,170.0,1005.0,50.0,10.0,85.0,0.3,1,"Rain, Partially cloudy"
2021-11-06T18:00:00,30.0,33.3,22.0,62.28,9.7,14.8,170.0,1006.0,50.0,10.0,5.7,0.0,0,"Rain, Partially cloudy"
2021-11-06T19:00:00,29.0,33.5,24.0,74.67,6.5,14.0,124.0,1007.0,53.7,10.9,0.0,0.0,0,Partially cloudy
2021-11-06T20:00:00,29.0,33.6,24.0,74.46,6.5,11.2,120.0,1008.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-06T21:00:00,28.0,31.9,24.0,78.92,5.0,3.6,80.0,1008.0,88.8,10.0,0.0,0.0,0,Partially cloudy
2021-11-06T22:00:00,28.0,32.0,24.1,79.28,4.7,10.1,100.0,1008.0,88.9,10.9,0.0,0.0,0,Partially cloudy
2021-11-06T23:00:00,28.0,31.9,24.0,78.92,3.2,5.4,141.7,1008.0,88.8,10.0,0.0,0.0,0,Partially cloudy
2021-11-07T00:00:00,27.0,30.1,24.0,83.68,4.3,9.4,90.0,1008.0,88.8,10.0,0.0,0.0,0,Partially cloudy
2021-11-07T01:00:00,27.0,30.5,25.0,89.03,4.3,2.9,48.0,1007.0,53.7,10.9,0.0,0.0,0,Partially cloudy
2021-11-07T02:00:00,27.0,30.6,25.0,88.84,7.2,3.6,70.0,1007.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-07T03:00:00,27.0,30.6,25.0,88.84,7.2,3.6,136.3,1006.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-07T04:00:00,27.0,30.0,24.1,84.24,7.2,3.3,360.0,1006.0,52.8,10.9,0.0,0.0,0,Partially cloudy
2021-11-07T05:00:00,25.0,25.0,25.0,100.0,7.2,5.4,10.0,1007.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-07T06:00:00,25.0,25.0,24.0,94.19,6.8,1.8,93.7,1007.0,50.0,6.0,1.2,0.0,0,Partially cloudy
2021-11-07T07:00:00,27.9,32.6,25.1,84.48,11.2,6.9,45.0,1008.0,53.7,7.3,86.1,0.3,1,Partially cloudy
2021-11-07T08:00:00,29.0,34.5,25.0,79.06,15.5,7.6,60.0,1009.0,27.0,10.0,249.7,0.9,2,Partially cloudy
2021-11-07T09:00:00,31.0,37.7,25.0,70.47,19.4,7.6,110.0,1009.0,88.8,10.0,477.5,1.7,5,Partially cloudy
2021-11-07T10:00:00,31.8,37.8,24.1,63.71,21.2,7.9,92.0,1009.0,52.8,10.9,564.7,2.0,6,Partially cloudy
2021-11-07T11:00:00,32.0,36.8,23.0,59.04,23.4,1.8,75.3,1008.0,88.8,10.0,779.0,2.8,8,"Rain, Partially cloudy"
2021-11-07T12:00:00,33.0,38.1,23.0,55.8,24.1,3.6,76.9,1007.0,88.8,10.0,789.5,2.8,8,"Rain, Partially cloudy"
2021-11-07T13:00:00,33.8,39.3,23.1,53.75,23.4,6.5,140.0,1006.1,88.0,10.9,703.8,2.5,7,Partially cloudy
2021-11-07T14:00:00,33.0,38.1,23.0,55.8,22.7,3.6,154.9,1006.0,50.0,10.0,560.3,2.0,6,"Rain, Partially cloudy"
2021-11-07T15:00:00,31.0,37.7,25.0,70.47,23.0,14.8,180.0,1005.0,50.0,10.0,422.5,1.5,4,"Rain, Partially cloudy"
2021-11-07T16:00:00,30.0,36.2,25.0,74.71,23.8,9.6,164.0,1005.0,53.7,10.9,172.9,0.6,2,Partially cloudy
2021-11-07T17:00:00,30.0,36.2,25.0,74.63,18.4,11.2,170.0,1005.0,50.0,10.0,73.8,0.3,1,"Rain, Partially cloudy"
2021-11-07T18:00:00,29.0,34.5,25.0,79.06,9.0,11.2,150.0,1006.0,50.0,10.0,6.2,0.0,0,Partially cloudy
2021-11-07T19:00:00,28.9,34.4,25.0,79.49,6.5,8.9,156.0,1007.0,52.8,10.9,0.0,0.0,0,Partially cloudy
2021-11-07T20:00:00,28.0,32.7,25.0,83.79,6.8,5.4,120.8,1007.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-07T21:00:00,28.0,32.7,25.0,83.79,7.6,9.4,130.0,1008.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-07T22:00:00,27.9,32.6,25.0,83.92,7.9,11.7,88.0,1008.0,50.9,10.9,0.0,0.0,0,Partially cloudy
2021-11-07T23:00:00,28.0,31.9,24.0,78.92,9.7,9.4,110.0,1008.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-08T00:00:00,28.0,31.9,24.0,78.92,10.1,5.4,136.2,1008.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-08T01:00:00,27.0,30.5,25.0,88.93,8.6,2.9,56.0,1007.1,52.8,10.9,0.0,0.0,0,Partially cloudy
2021-11-08T02:00:00,27.0,30.6,25.0,88.84,9.7,3.6,135.1,1007.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-08T03:00:00,27.0,30.6,25.0,88.84,9.4,3.6,90.0,1007.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-08T04:00:00,26.0,26.0,25.0,94.02,8.3,2.9,360.0,1007.0,52.8,10.9,0.0,0.0,0,Partially cloudy
2021-11-08T05:00:00,26.0,26.0,24.0,88.76,7.9,7.6,90.0,1007.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-08T06:00:00,26.0,26.0,25.0,94.23,8.6,5.4,60.0,1008.0,50.0,10.0,1.3,0.0,0,Partially cloudy
2021-11-08T07:00:00,27.9,31.9,24.1,79.49,13.7,7.5,56.0,1009.0,52.8,10.9,94.3,0.3,1,Partially cloudy
2021-11-08T08:00:00,30.0,36.2,25.0,74.63,17.6,14.8,80.0,1010.0,50.0,10.0,256.2,0.9,3,Partially cloudy
2021-11-08T09:00:00,31.0,37.7,25.0,70.47,21.2,13.0,100.0,1010.0,50.0,8.0,414.1,1.5,4,Partially cloudy
2021-11-08T10:00:00,32.0,37.9,24.0,63.02,37.1,21.6,124.0,1010.0,86.1,10.9,617.3,2.2,6,Partially cloudy
2021-11-08T11:00:00,32.0,37.9,24.0,62.71,38.5,13.0,100.0,1009.0,88.8,10.0,710.8,2.6,7,Partially cloudy
2021-11-08T12:00:00,34.0,40.6,24.0,56.04,38.9,16.6,120.0,1008.0,88.8,10.0,815.1,2.9,8,"Rain, Partially cloudy"
2021-11-08T13:00:00,33.9,39.3,23.1,53.37,34.2,16.8,140.0,1007.1,85.2,10.9,501.7,1.8,5,Partially cloudy
2021-11-08T14:00:00,34.0,38.3,22.0,49.65,33.5,18.4,140.0,1006.0,88.8,10.0,718.0,2.6,7,Partially cloudy
2021-11-08T15:00:00,34.0,38.3,22.0,49.65,30.2,22.3,140.0,1006.0,50.0,10.0,542.3,2.0,5,Partially cloudy
2021-11-08T16:00:00,33.0,37.0,22.0,52.72,27.7,18.6,132.0,1006.0,27.3,10.9,340.4,1.2,3,Partially cloudy
2021-11-08T17:00:00,32.0,34.9,21.0,52.26,21.6,18.4,140.0,1006.0,27.0,10.0,88.5,0.3,1,"Rain, Partially cloudy"
2021-11-08T18:00:00,31.0,34.5,22.0,58.81,11.9,16.6,130.0,1008.0,27.0,10.0,7.4,0.0,0,Partially cloudy
2021-11-08T19:00:00,29.9,33.3,22.2,63.23,6.1,11.8,132.0,1009.0,48.1,10.9,0.0,0.0,0,Partially cloudy
2021-11-08T20:00:00,29.0,32.7,23.0,70.11,7.2,13.0,100.0,1009.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-08T21:00:00,29.0,33.6,24.0,74.46,6.8,11.2,130.0,1010.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-08T22:00:00,28.0,32.7,25.0,84.2,6.5,6.0,88.0,1010.0,50.9,10.9,0.0,0.0,0,Partially cloudy
2021-11-08T23:00:00,28.0,32.7,25.0,83.79,5.4,7.6,100.0,1010.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-09T00:00:00,27.0,30.1,24.0,83.68,6.1,5.4,340.0,1009.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-09T01:00:00,26.1,26.1,24.1,88.92,6.1,6.9,27.0,1009.0,52.8,10.9,0.0,0.0,0,Partially cloudy
2021-11-09T02:00:00,26.0,26.0,23.0,83.56,10.4,3.6,327.7,1009.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-09T03:00:00,26.0,26.0,23.0,83.56,9.0,1.8,335.6,1008.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-09T04:00:00,25.1,25.1,23.2,88.84,8.3,4.9,27.0,1008.0,52.8,10.9,0.0,0.0,0,Partially cloudy
2021-11-09T05:00:00,25.0,25.0,24.0,94.19,9.0,3.6,10.0,1008.0,50.0,8.0,0.0,0.0,0,Partially cloudy
2021-11-09T06:00:00,25.0,25.0,24.0,94.19,8.3,1.8,50.0,1009.0,50.0,7.0,1.1,0.0,0,Partially cloudy
2021-11-09T07:00:00,26.9,30.0,24.0,83.95,13.0,4.3,360.0,1010.0,52.8,7.3,89.3,0.3,1,Partially cloudy
2021-11-09T08:00:00,28.0,31.9,24.0,78.92,13.7,5.4,336.8,1010.0,50.0,6.0,267.3,1.0,3,Partially cloudy
2021-11-09T09:00:00,29.0,33.6,24.0,74.46,18.4,3.6,337.5,1011.0,50.0,8.0,339.6,1.2,3,"Rain, Partially cloudy"
2021-11-09T10:00:00,29.9,35.0,24.1,70.87,33.1,2.0,320.0,1011.0,53.7,9.1,482.6,1.7,5,Partially cloudy
2021-11-09T11:00:00,31.0,36.5,24.0,66.38,28.4,1.8,4.8,1010.0,50.0,8.0,406.9,1.5,4,"Rain, Partially cloudy"
2021-11-09T12:00:00,31.0,35.5,23.0,62.5,31.3,3.6,46.2,1009.0,88.8,10.0,608.2,2.2,6,"Rain, Partially cloudy"
2021-11-09T13:00:00,31.9,35.7,22.1,56.42,30.2,5.0,90.0,1008.0,88.9,9.1,396.4,1.4,4,Partially cloudy
2021-11-09T14:00:00,31.0,35.5,23.0,62.5,8.3,3.6,35.5,1007.0,88.8,8.0,197.4,0.7,2,"Rain, Partially cloudy"
2021-11-09T15:00:00,31.0,35.5,23.0,62.5,9.4,0.0,0.0,1007.0,88.8,7.0,176.8,0.6,2,"Rain, Partially cloudy"
2021-11-09T16:00:00,31.0,35.5,23.1,63.09,10.8,6.8,130.0,1007.0,88.9,9.1,107.5,0.4,1,Partially cloudy
2021-11-09T17:00:00,31.0,35.5,23.0,62.5,9.7,5.4,168.3,1007.0,88.8,8.0,46.1,0.2,0,"Rain, Partially cloudy"
2021-11-09T18:00:00,27.0,31.2,26.0,94.27,4.7,9.4,70.0,1008.0,88.8,7.0,3.2,0.0,0,"Rain, Partially cloudy"
2021-11-09T19:00:00,27.2,31.1,25.0,87.96,6.5,8.9,4.0,1009.0,88.9,9.1,0.0,0.0,0,Partially cloudy
2021-11-09T20:00:00,27.0,31.2,26.0,94.27,4.7,1.8,320.0,1010.0,88.8,8.0,0.0,0.0,0,Partially cloudy
2021-11-09T21:00:00,27.0,31.2,26.0,94.27,5.8,3.6,310.0,1011.0,88.8,8.0,0.0,0.0,0,Partially cloudy
2021-11-09T22:00:00,27.1,30.8,25.0,88.35,7.9,4.9,306.0,1010.0,88.0,9.1,0.0,0.0,0,Partially cloudy
2021-11-09T23:00:00,26.0,26.0,25.0,94.23,7.9,3.6,284.1,1010.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-10T00:00:00,26.0,26.0,25.0,94.23,7.9,5.4,292.8,1010.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-10T01:00:00,26.1,26.1,24.9,93.14,7.6,3.9,360.0,1009.0,52.8,10.9,0.0,0.0,0,Partially cloudy
2021-11-10T02:00:00,26.0,26.0,25.0,94.23,12.6,5.4,310.5,1009.0,50.0,8.0,0.0,0.0,0,Partially cloudy
2021-11-10T03:00:00,26.0,26.0,24.0,88.76,11.2,9.4,10.0,1009.0,50.0,8.0,0.0,0.0,0,Partially cloudy
2021-11-10T04:00:00,25.1,25.1,24.0,93.2,8.6,7.2,18.0,1009.0,52.8,9.1,0.0,0.0,0,Partially cloudy
2021-11-10T05:00:00,25.0,25.0,23.0,88.68,7.9,9.4,10.0,1009.0,27.0,8.0,0.0,0.0,0,Partially cloudy
2021-11-10T06:00:00,25.0,25.0,24.0,94.19,7.2,5.4,55.7,1009.0,27.0,10.0,0.9,0.0,0,Partially cloudy
2021-11-10T07:00:00,25.1,25.1,24.0,93.67,10.1,5.0,26.0,1010.0,32.9,10.9,70.6,0.3,1,Partially cloudy
2021-11-10T08:00:00,26.0,26.0,24.0,88.76,14.4,7.6,40.0,1011.0,50.0,8.0,223.3,0.8,2,Partially cloudy
2021-11-10T09:00:00,29.0,33.6,24.0,74.46,18.0,9.4,60.0,1010.0,50.0,8.0,425.8,1.5,4,Partially cloudy
2021-11-10T10:00:00,30.9,36.4,24.0,67.1,19.4,10.4,34.0,1010.1,53.7,10.9,554.9,2.0,6,Partially cloudy
2021-11-10T11:00:00,32.0,37.9,24.0,62.71,21.2,11.2,60.0,1010.0,50.0,10.0,728.9,2.6,7,"Rain, Partially cloudy"
2021-11-10T12:00:00,33.0,37.0,22.0,52.51,26.3,9.4,30.0,1009.0,50.0,10.0,698.5,2.5,7,"Rain, Partially cloudy"
2021-11-10T13:00:00,32.9,38.0,23.0,56.38,35.3,12.5,34.0,1008.0,53.7,10.9,658.6,2.4,7,Partially cloudy
2021-11-10T14:00:00,33.0,39.2,24.0,59.27,22.0,11.2,360.0,1007.0,50.0,10.0,385.9,1.4,4,"Rain, Partially cloudy"
2021-11-10T15:00:00,32.0,36.8,23.0,59.04,25.2,14.8,340.0,1007.0,50.0,10.0,355.6,1.3,4,Partially cloudy
2021-11-10T16:00:00,32.9,36.2,21.2,50.23,19.4,8.8,42.0,1006.1,52.8,10.9,258.6,0.9,3,Partially cloudy
2021-11-10T17:00:00,31.0,35.5,23.0,62.5,15.8,9.4,30.0,1007.0,50.0,10.0,77.6,0.3,1,Partially cloudy
2021-11-10T18:00:00,30.0,33.3,22.0,62.28,6.8,13.0,20.0,1008.0,27.0,10.0,4.6,0.0,0,"Rain, Partially cloudy"
2021-11-10T19:00:00,29.0,32.1,22.1,66.29,12.2,11.8,52.0,1008.1,32.9,10.9,0.0,0.0,0,Partially cloudy
2021-11-10T20:00:00,28.0,30.6,22.0,69.92,16.6,11.2,50.0,1010.0,50.0,10.0,0.0,0.0,0,"Rain, Partially cloudy"
2021-11-10T21:00:00,28.0,30.1,21.0,65.77,12.6,9.4,70.0,1011.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-10T22:00:00,27.1,29.3,22.1,74.36,9.0,8.5,40.0,1010.0,53.7,10.9,0.0,0.0,0,Partially cloudy
2021-11-10T23:00:00,27.0,29.2,22.0,74.14,7.6,5.4,50.0,1010.0,50.0,10.0,0.0,0.0,0,"Rain, Partially cloudy"
2021-11-11T00:00:00,26.0,26.0,23.0,83.56,7.2,1.8,40.0,1009.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-11T01:00:00,26.1,26.1,23.2,84.05,11.2,2.9,320.0,1009.0,52.8,10.9,0.0,0.0,0,Partially cloudy
2021-11-11T02:00:00,26.0,26.0,23.0,83.56,12.6,5.4,264.3,1009.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-11T03:00:00,26.0,26.0,23.0,83.56,15.5,5.4,310.0,1008.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-11T04:00:00,25.1,25.1,23.1,88.69,28.1,4.3,328.0,1008.0,86.1,10.9,0.0,0.0,0,Partially cloudy
2021-11-11T05:00:00,25.0,25.0,23.0,88.68,28.1,5.4,340.0,1008.0,88.8,10.0,0.0,0.0,0,Partially cloudy
2021-11-11T06:00:00,25.0,25.0,23.0,88.68,29.5,3.6,6.0,1009.0,50.0,10.0,0.2,0.0,0,Partially cloudy
2021-11-11T07:00:00,26.9,29.5,23.1,79.57,25.9,0.0,360.0,1010.0,53.7,10.9,37.3,0.1,0,Partially cloudy
2021-11-11T08:00:00,29.0,33.6,24.0,74.46,32.4,5.4,355.1,1010.0,50.0,10.0,80.8,0.3,1,Partially cloudy
2021-11-11T09:00:00,29.0,33.6,24.0,74.46,34.2,9.4,360.0,1011.0,50.0,10.0,125.2,0.5,1,Partially cloudy
2021-11-11T10:00:00,30.9,35.5,23.1,63.37,35.3,4.9,360.0,1010.0,88.9,10.9,208.2,0.7,2,Partially cloudy
2021-11-11T11:00:00,31.0,35.5,23.0,62.5,38.5,7.6,40.0,1010.0,88.8,10.0,295.1,1.1,3,Partially cloudy
2021-11-11T12:00:00,31.0,36.5,24.0,66.38,39.2,3.6,325.9,1009.0,88.8,10.0,285.7,1.0,3,Partially cloudy
2021-11-11T13:00:00,28.2,33.0,24.9,82.42,41.0,2.9,140.0,1008.0,88.9,9.1,400.7,1.4,4,Partially cloudy
2021-11-11T14:00:00,26.0,26.0,25.0,94.23,29.5,5.4,68.6,1007.0,88.8,4.0,130.7,0.5,1,Partially cloudy
2021-11-11T15:00:00,27.0,31.2,26.0,94.27,27.7,11.2,40.0,1007.0,88.8,8.0,68.2,0.2,1,Partially cloudy
2021-11-11T16:00:00,27.0,30.0,23.9,83.07,29.5,11.8,132.0,1008.0,89.9,8.2,24.6,0.1,0,Partially cloudy
2021-11-11T17:00:00,26.0,26.0,25.0,94.23,25.6,13.0,40.0,1008.0,88.8,8.0,23.4,0.1,0,Partially cloudy
2021-11-11T18:00:00,26.0,26.0,25.0,94.23,14.4,7.6,70.0,1009.0,88.8,8.0,2.2,0.0,0,Partially cloudy
2021-11-11T19:00:00,26.0,26.0,24.0,88.61,12.2,8.2,106.0,1010.1,89.9,10.0,0.0,0.0,0,"Rain, Partially cloudy"
2021-11-11T20:00:00,26.0,26.0,24.0,88.76,13.3,5.4,50.0,1011.0,88.8,10.0,0.0,0.0,0,Partially cloudy
2021-11-11T21:00:00,25.0,25.0,24.0,94.19,13.7,3.6,59.8,1012.0,88.8,10.0,0.0,0.0,0,Partially cloudy
2021-11-11T22:00:00,25.1,25.1,24.0,93.46,11.2,5.8,42.0,1011.0,88.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-11T23:00:00,25.0,25.0,25.0,100.0,12.2,5.4,46.2,1010.0,88.8,8.0,0.0,0.0,0,Partially cloudy
2021-11-12T00:00:00,25.0,25.0,25.0,100.0,15.5,3.6,30.0,1010.0,88.8,8.0,0.0,0.0,0,Partially cloudy
2021-11-12T01:00:00,25.1,25.1,24.9,99.17,17.3,2.3,90.0,1009.1,89.9,8.2,0.0,0.0,0,"Rain, Partially cloudy"
2021-11-12T02:00:00,25.0,25.0,25.0,100.0,12.6,3.6,70.0,1009.0,88.8,8.0,0.0,0.0,0,Partially cloudy
2021-11-12T03:00:00,25.0,25.0,24.0,94.19,11.2,3.6,18.2,1008.0,88.8,8.0,0.0,0.0,0,Partially cloudy
2021-11-12T04:00:00,25.0,25.0,24.0,93.98,11.2,3.3,9.0,1008.0,89.9,10.9,0.0,0.0,0,Partially cloudy
2021-11-12T05:00:00,25.0,25.0,24.0,94.19,11.5,1.8,15.3,1008.0,88.8,10.0,0.0,0.0,0,Partially cloudy
2021-11-12T06:00:00,24.0,24.0,24.0,100.0,11.2,0.0,0.0,1009.0,50.0,8.0,0.5,0.0,0,Partially cloudy
2021-11-12T07:00:00,25.1,25.1,25.0,99.83,11.2,1.4,328.0,1010.0,32.0,9.1,49.0,0.2,0,Partially cloudy
2021-11-12T08:00:00,27.0,30.6,25.0,88.84,11.5,5.4,348.1,1011.0,27.0,8.0,160.9,0.6,2,Partially cloudy
2021-11-12T09:00:00,28.0,32.7,25.0,83.79,13.3,7.6,270.0,1011.0,27.0,6.0,397.6,1.4,4,Partially cloudy
2021-11-12T10:00:00,30.9,37.6,24.9,70.31,16.2,3.9,140.0,1011.0,32.0,10.9,530.1,1.9,5,Partially cloudy
2021-11-12T11:00:00,32.0,37.9,24.0,62.71,23.4,13.0,90.0,1010.0,27.0,10.0,657.8,2.4,7,Partially cloudy
2021-11-12T12:00:00,31.0,35.5,23.0,62.5,40.3,14.8,100.0,1009.0,50.0,10.0,747.3,2.7,7,Partially cloudy
2021-11-12T13:00:00,32.9,38.0,23.0,56.26,39.2,10.4,74.0,1008.0,50.9,10.9,736.8,2.7,7,Partially cloudy
2021-11-12T14:00:00,32.0,36.8,23.0,59.04,35.3,9.4,100.0,1007.0,50.0,10.0,635.5,2.3,6,Partially cloudy
2021-11-12T15:00:00,34.0,39.3,23.0,52.76,34.9,11.2,350.0,1006.0,50.0,10.0,470.7,1.7,5,Partially cloudy
2021-11-12T16:00:00,31.1,36.5,23.9,65.91,26.3,7.9,285.0,1007.0,49.1,9.1,235.3,0.8,2,Partially cloudy
2021-11-12T17:00:00,29.0,34.5,25.0,79.06,20.5,7.6,260.0,1008.0,50.0,10.0,59.9,0.2,1,Partially cloudy
2021-11-12T18:00:00,27.0,31.2,26.0,94.27,21.6,9.4,290.0,1009.0,50.0,8.0,4.4,0.0,0,Partially cloudy
2021-11-12T19:00:00,27.1,31.5,25.8,92.57,13.0,6.0,280.0,1010.0,50.0,9.1,0.0,0.0,0,Partially cloudy
2021-11-12T20:00:00,27.0,30.6,25.0,88.84,10.8,7.6,200.0,1011.0,50.0,8.0,0.0,0.0,0,Partially cloudy
2021-11-12T21:00:00,27.0,30.1,24.0,83.68,6.1,1.8,341.7,1012.0,50.0,8.0,0.0,0.0,0,Partially cloudy
2021-11-12T22:00:00,27.0,30.1,24.0,83.63,3.2,4.3,360.0,1012.0,52.8,9.1,0.0,0.0,0,Partially cloudy
2021-11-12T23:00:00,27.0,30.1,24.0,83.68,4.0,7.6,100.0,1012.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-13T00:00:00,26.0,26.0,25.0,94.23,4.3,1.8,340.7,1011.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2021-11-13T01:00:00,26.1,26.1,25.0,93.82,4.3,2.9,352.0,1009.8,52.8,10.9,0.0,0.0,0,Partially cloudy
2021-11-13T02:00:00,25.0,25.0,25.0,100.0,6.1,1.8,290.0,1009.0,50.0,6.0,0.0,0.0,0,Partially cloudy
2021-11-13T03:00:00,25.0,25.0,25.0,100.0,4.7,1.8,300.0,1008.0,50.0,6.0,0.0,0.0,0,Partially cloudy
2021-11-13T04:00:00,25.1,25.1,24.9,98.94,6.5,6.9,8.0,1008.1,53.7,7.3,0.0,0.0,0,Partially cloudy
2021-11-13T05:00:00,25.0,25.0,25.0,100.0,9.4,0.0,0.0,1009.0,50.0,6.0,0.0,0.0,0,Partially cloudy
2021-11-13T06:00:00,25.0,25.0,25.0,100.0,10.8,5.4,40.0,1010.0,50.0,6.0,0.9,0.0,0,Partially cloudy
2021-11-13T07:00:00,26.0,26.0,26.0,99.72,13.3,2.9,56.0,1010.1,88.9,6.4,91.7,0.3,1,Partially cloudy
2021-11-13T08:00:00,29.0,34.5,25.0,79.06,14.0,7.6,70.0,1011.0,50.0,8.0,282.7,1.0,3,Partially cloudy
2021-11-13T09:00:00,30.0,36.2,25.0,74.63,13.7,7.6,90.0,1011.0,27.0,10.0,497.2,1.8,5,Partially cloudy
2021-11-13T10:00:00,30.9,35.5,23.1,63.15,29.5,14.8,93.0,1011.0,32.9,10.9,667.1,2.4,7,Partially cloudy
2021-11-13T11:00:00,32.0,35.8,22.0,55.56,31.0,18.4,100.0,1010.0,27.0,10.0,686.8,2.5,7,"Rain, Partially cloudy"
